,team,race,idlag1,idlag2,idlag3,idlag4,idlag5
0,ALAB,10142,9859,9848,9458,9454,6470
0,ALAB,10143,10142,9859,9848,9458,9454
0,ALAB,10153,10143,10142,9859,9848,9458
0,ALAB,10154,10153,10143,10142,9859,9848
0,ALAB,10190,10154,10153,10143,10142,9859
0,ALAB,10194,10190,10154,10153,10143,10142
0,ALAB,10345,10194,10190,10154,10153,10143
0,ALAB,10365,10345,10194,10190,10154,10153
0,ALBY,6988,5704,5512,4532,4107,942
0,ALBY,7220,6988,5704,5512,4532,4107
0,ALBY,7292,7220,6988,5704,5512,4532
0,ALBY,8703,7292,7220,6988,5704,5512
0,ALBY,8880,8703,7292,7220,6988,5704
0,ALBY,8895,8880,8703,7292,7220,6988
0,ALBY,9861,8895,8880,8703,7292,7220
0,ALBY,9915,9861,8895,8880,8703,7292
0,ALBY,10737,9915,9861,8895,8880,8703
0,ALBY,11707,10737,9915,9861,8895,8880
0,ALBY,11711,11707,10737,9915,9861,8895
0,AMHR,9759,9728,8688,8544,7281,7081
0,AMHR,9924,9759,9728,8688,8544,7281
0,AMHR,10070,9924,9759,9728,8688,8544
0,AMHR,10570,10070,9924,9759,9728,8688
0,AMHR,10571,10570,10070,9924,9759,9728
0,AMHR,10755,10571,10570,10070,9924,9759
0,AMHR,10821,10755,10571,10570,10070,9924
0,AMHR,10890,10821,10755,10571,10570,10070
0,AMHR,10899,10890,10821,10755,10571,10570
0,AMHR,11587,10899,10890,10821,10755,10571
0,ARMY,5518,5491,4135,1305,836,393
0,ARMY,5641,5518,5491,4135,1305,836
0,ARMY,5710,5641,5518,5491,4135,1305
0,ARMY,5869,5710,5641,5518,5491,4135
0,ARMY,7276,5869,5710,5641,5518,5491
0,ARMY,7451,7276,5869,5710,5641,5518
0,ARMY,8879,7451,7276,5869,5710,5641
0,ARMY,8933,8879,7451,7276,5869,5710
0,ARMY,9165,8933,8879,7451,7276,5869
0,ARMY,9188,9165,8933,8879,7451,7276
0,ARMY,9203,9188,9165,8933,8879,7451
0,ARMY,9618,9203,9188,9165,8933,8879
0,ARMY,9626,9618,9203,9188,9165,8933
0,ARMY,9720,9626,9618,9203,9188,9165
0,ARMY,9731,9720,9626,9618,9203,9188
0,ARMY,9751,9731,9720,9626,9618,9203
0,ARMY,9834,9751,9731,9720,9626,9618
0,ARMY,9843,9834,9751,9731,9720,9626
0,ARMY,9902,9843,9834,9751,9731,9720
0,ARMY,9950,9902,9843,9834,9751,9731
0,ARMY,10065,9950,9902,9843,9834,9751
0,ARMY,10073,10065,9950,9902,9843,9834
0,ARMY,10098,10073,10065,9950,9902,9843
0,ARMY,10116,10098,10073,10065,9950,9902
0,ARMY,10189,10116,10098,10073,10065,9950
0,ARMY,10192,10189,10116,10098,10073,10065
0,ARMY,10195,10192,10189,10116,10098,10073
0,ARMY,10448,10195,10192,10189,10116,10098
0,ARMY,10454,10448,10195,10192,10189,10116
0,ARMY,10518,10454,10448,10195,10192,10189
0,ARMY,10579,10518,10454,10448,10195,10192
0,ARMY,10647,10579,10518,10454,10448,10195
0,ARMY,10668,10647,10579,10518,10454,10448
0,ARMY,10674,10668,10647,10579,10518,10454
0,ARMY,10891,10674,10668,10647,10579,10518
0,ARMY,10895,10891,10674,10668,10647,10579
0,ARMY,10933,10895,10891,10674,10668,10647
0,ARMY,10937,10933,10895,10891,10674,10668
0,ARMY,11472,10937,10933,10895,10891,10674
0,ARMY,11475,11472,10937,10933,10895,10891
0,ARMY,11505,11475,11472,10937,10933,10895
0,ARMY,11557,11505,11475,11472,10937,10933
0,ARMY,11585,11557,11505,11475,11472,10937
0,ARMY,11701,11585,11557,11505,11475,11472
0,ARMY,11711,11701,11585,11557,11505,11475
0,ARMY,11746,11711,11701,11585,11557,11505
0,ARMY,11750,11746,11711,11701,11585,11557
0,BATE,3852,3680,3544,1046,976,750
0,BATE,3921,3852,3680,3544,1046,976
0,BATE,3923,3921,3852,3680,3544,1046
0,BATE,4268,3923,3921,3852,3680,3544
0,BATE,5636,4268,3923,3921,3852,3680
0,BATE,5897,5636,4268,3923,3921,3852
0,BATE,5923,5897,5636,4268,3923,3921
0,BATE,7085,5923,5897,5636,4268,3923
0,BATE,7277,7085,5923,5897,5636,4268
0,BATE,7436,7277,7085,5923,5897,5636
0,BATE,8274,7436,7277,7085,5923,5897
0,BATE,8545,8274,7436,7277,7085,5923
0,BATE,8774,8545,8274,7436,7277,7085
0,BATE,8928,8774,8545,8274,7436,7277
0,BATE,9499,8928,8774,8545,8274,7436
0,BATE,9502,9499,8928,8774,8545,8274
0,BATE,9730,9502,9499,8928,8774,8545
0,BATE,9849,9730,9502,9499,8928,8774
0,BATE,9854,9849,9730,9502,9499,8928
0,BATE,9949,9854,9849,9730,9502,9499
0,BATE,9992,9949,9854,9849,9730,9502
0,BATE,10037,9992,9949,9854,9849,9730
0,BATE,10068,10037,9992,9949,9854,9849
0,BATE,10070,10068,10037,9992,9949,9854
0,BATE,10093,10070,10068,10037,9992,9949
0,BATE,10095,10093,10070,10068,10037,9992
0,BATE,10437,10095,10093,10070,10068,10037
0,BATE,10652,10437,10095,10093,10070,10068
0,BATE,10653,10652,10437,10095,10093,10070
0,BATE,10741,10653,10652,10437,10095,10093
0,BATE,10783,10741,10653,10652,10437,10095
0,BATE,10826,10783,10741,10653,10652,10437
0,BATE,10888,10826,10783,10741,10653,10652
0,BATE,10896,10888,10826,10783,10741,10653
0,BATE,10921,10896,10888,10826,10783,10741
0,BATE,10928,10921,10896,10888,10826,10783
0,BATE,11024,10928,10921,10896,10888,10826
0,BATE,11025,11024,10928,10921,10896,10888
0,BATE,11036,11025,11024,10928,10921,10896
0,BATE,11213,11036,11025,11024,10928,10921
0,BATE,11362,11213,11036,11025,11024,10928
0,BATE,11438,11362,11213,11036,11025,11024
0,BATE,11482,11438,11362,11213,11036,11025
0,BATE,11503,11482,11438,11362,11213,11036
0,BATE,11648,11503,11482,11438,11362,11213
0,BATE,11709,11648,11503,11482,11438,11362
0,BATE,11712,11709,11648,11503,11482,11438
0,BATE,11764,11712,11709,11648,11503,11482
0,BATE,11767,11764,11712,11709,11648,11503
0,BC,5492,3730,3544,3333,420,173
0,BC,5518,5492,3730,3544,3333,420
0,BC,5654,5518,5492,3730,3544,3333
0,BC,5917,5654,5518,5492,3730,3544
0,BC,7372,5917,5654,5518,5492,3730
0,BC,7732,7372,5917,5654,5518,5492
0,BC,7741,7732,7372,5917,5654,5518
0,BC,7744,7741,7732,7372,5917,5654
0,BC,8274,7744,7741,7732,7372,5917
0,BC,8893,8274,7744,7741,7732,7372
0,BC,9291,8893,8274,7744,7741,7732
0,BC,9294,9291,8893,8274,7744,7741
0,BC,9311,9294,9291,8893,8274,7744
0,BC,9315,9311,9294,9291,8893,8274
0,BC,9720,9315,9311,9294,9291,8893
0,BC,9919,9720,9315,9311,9294,9291
0,BC,10017,9919,9720,9315,9311,9294
0,BC,10069,10017,9919,9720,9315,9311
0,BC,10092,10069,10017,9919,9720,9315
0,BC,10096,10092,10069,10017,9919,9720
0,BC,10192,10096,10092,10069,10017,9919
0,BC,10198,10192,10096,10092,10069,10017
0,BC,10437,10198,10192,10096,10092,10069
0,BC,10530,10437,10198,10192,10096,10092
0,BC,10647,10530,10437,10198,10192,10096
0,BC,10668,10647,10530,10437,10198,10192
0,BC,10680,10668,10647,10530,10437,10198
0,BC,10814,10680,10668,10647,10530,10437
0,BC,10888,10814,10680,10668,10647,10530
0,BC,10897,10888,10814,10680,10668,10647
0,BC,10921,10897,10888,10814,10680,10668
0,BC,10931,10921,10897,10888,10814,10680
0,BC,11013,10931,10921,10897,10888,10814
0,BC,11021,11013,10931,10921,10897,10888
0,BC,11213,11021,11013,10931,10921,10897
0,BC,11238,11213,11021,11013,10931,10921
0,BC,11635,11238,11213,11021,11013,10931
0,BC,11698,11635,11238,11213,11021,11013
0,BC,11702,11698,11635,11238,11213,11021
0,BC,11762,11702,11698,11635,11238,11213
0,BC,11767,11762,11702,11698,11635,11238
0,BING,10071,10066,10020,8895,8880,7226
0,BING,10889,10071,10066,10020,8895,8880
0,BING,10898,10889,10071,10066,10020,8895
0,BING,11707,10898,10889,10071,10066,10020
0,BING,11713,11707,10898,10889,10071,10066
0,BOWD,9417,8774,7436,5923,4268,976
0,BOWD,9949,9417,8774,7436,5923,4268
0,BOWD,10742,9949,9417,8774,7436,5923
0,BOWD,10783,10742,9949,9417,8774,7436
0,BRWN,1238,1027,920,651,494,284
0,BRWN,3504,1238,1027,920,651,494
0,BRWN,3592,3504,1238,1027,920,651
0,BRWN,4036,3592,3504,1238,1027,920
0,BRWN,4197,4036,3592,3504,1238,1027
0,BRWN,4393,4197,4036,3592,3504,1238
0,BRWN,4577,4393,4197,4036,3592,3504
0,BRWN,5254,4577,4393,4197,4036,3592
0,BRWN,5852,5254,4577,4393,4197,4036
0,BRWN,6638,5852,5254,4577,4393,4197
0,BRWN,6774,6638,5852,5254,4577,4393
0,BRWN,7007,6774,6638,5852,5254,4577
0,BRWN,7229,7007,6774,6638,5852,5254
0,BRWN,7373,7229,7007,6774,6638,5852
0,BRWN,7533,7373,7229,7007,6774,6638
0,BRWN,7708,7533,7373,7229,7007,6774
0,BRWN,7713,7708,7533,7373,7229,7007
0,BRWN,7797,7713,7708,7533,7373,7229
0,BRWN,7813,7797,7713,7708,7533,7373
0,BRWN,7831,7813,7797,7713,7708,7533
0,BRWN,8029,7831,7813,7797,7713,7708
0,BRWN,8091,8029,7831,7813,7797,7713
0,BRWN,8471,8091,8029,7831,7813,7797
0,BRWN,8662,8471,8091,8029,7831,7813
0,BRWN,8851,8662,8471,8091,8029,7831
0,BRWN,9035,8851,8662,8471,8091,8029
0,BRWN,9236,9035,8851,8662,8471,8091
0,BRWN,9248,9236,9035,8851,8662,8471
0,BRWN,9514,9248,9236,9035,8851,8662
0,BRWN,9619,9514,9248,9236,9035,8851
0,BRWN,9700,9619,9514,9248,9236,9035
0,BRWN,9847,9700,9619,9514,9248,9236
0,BRWN,9905,9847,9700,9619,9514,9248
0,BRWN,10016,9905,9847,9700,9619,9514
0,BRWN,10145,10016,9905,9847,9700,9619
0,BRWN,10152,10145,10016,9905,9847,9700
0,BRWN,10210,10152,10145,10016,9905,9847
0,BRWN,10221,10210,10152,10145,10016,9905
0,BRWN,10223,10221,10210,10152,10145,10016
0,BRWN,10340,10223,10221,10210,10152,10145
0,BRWN,10461,10340,10223,10221,10210,10152
0,BRWN,10529,10461,10340,10223,10221,10210
0,BRWN,10651,10529,10461,10340,10223,10221
0,BRWN,10729,10651,10529,10461,10340,10223
0,BRWN,10811,10729,10651,10529,10461,10340
0,BRWN,10973,10811,10729,10651,10529,10461
0,BRWN,10980,10973,10811,10729,10651,10529
0,BRWN,11025,10980,10973,10811,10729,10651
0,BRWN,11034,11025,10980,10973,10811,10729
0,BRWN,11039,11034,11025,10980,10973,10811
0,BRWN,11228,11039,11034,11025,10980,10973
0,BRWN,11289,11228,11039,11034,11025,10980
0,BRWN,11510,11289,11228,11039,11034,11025
0,BRWN,11570,11510,11289,11228,11039,11034
0,BRWN,11636,11570,11510,11289,11228,11039
0,BRWN,11714,11636,11570,11510,11289,11228
0,BU,3592,1322,1026,913,660,494
0,BU,4025,3592,1322,1026,913,660
0,BU,4325,4025,3592,1322,1026,913
0,BU,4391,4325,4025,3592,1322,1026
0,BU,4590,4391,4325,4025,3592,1322
0,BU,5755,4590,4391,4325,4025,3592
0,BU,5785,5755,4590,4391,4325,4025
0,BU,5850,5785,5755,4590,4391,4325
0,BU,6071,5850,5785,5755,4590,4391
0,BU,6691,6071,5850,5785,5755,4590
0,BU,6762,6691,6071,5850,5785,5755
0,BU,7084,6762,6691,6071,5850,5785
0,BU,7230,7084,6762,6691,6071,5850
0,BU,7374,7230,7084,6762,6691,6071
0,BU,7708,7374,7230,7084,6762,6691
0,BU,7709,7708,7374,7230,7084,6762
0,BU,7797,7709,7708,7374,7230,7084
0,BU,7812,7797,7709,7708,7374,7230
0,BU,7824,7812,7797,7709,7708,7374
0,BU,8091,7824,7812,7797,7709,7708
0,BU,8449,8091,7824,7812,7797,7709
0,BU,8661,8449,8091,7824,7812,7797
0,BU,8850,8661,8449,8091,7824,7812
0,BU,9030,8850,8661,8449,8091,7824
0,BU,9236,9030,8850,8661,8449,8091
0,BU,9238,9236,9030,8850,8661,8449
0,BU,9619,9238,9236,9030,8850,8661
0,BU,9767,9619,9238,9236,9030,8850
0,BU,9844,9767,9619,9238,9236,9030
0,BU,9917,9844,9767,9619,9238,9236
0,BU,10002,9917,9844,9767,9619,9238
0,BU,10149,10002,9917,9844,9767,9619
0,BU,10152,10149,10002,9917,9844,9767
0,BU,10199,10152,10149,10002,9917,9844
0,BU,10216,10199,10152,10149,10002,9917
0,BU,10217,10216,10199,10152,10149,10002
0,BU,10221,10217,10216,10199,10152,10149
0,BU,10340,10221,10217,10216,10199,10152
0,BU,10515,10340,10221,10217,10216,10199
0,BU,10655,10515,10340,10221,10217,10216
0,BU,10728,10655,10515,10340,10221,10217
0,BU,10815,10728,10655,10515,10340,10221
0,BU,10974,10815,10728,10655,10515,10340
0,BU,10980,10974,10815,10728,10655,10515
0,BU,11022,10980,10974,10815,10728,10655
0,BU,11027,11022,10980,10974,10815,10728
0,BU,11033,11027,11022,10980,10974,10815
0,BU,11038,11033,11027,11022,10980,10974
0,BU,11289,11038,11033,11027,11022,10980
0,BU,11506,11289,11038,11033,11027,11022
0,BU,11569,11506,11289,11038,11033,11027
0,BU,11637,11569,11506,11289,11038,11033
0,BUCK,4511,4433,4108,3862,3678,1145
0,BUCK,5303,4511,4433,4108,3862,3678
0,BUCK,5304,5303,4511,4433,4108,3862
0,BUCK,5493,5304,5303,4511,4433,4108
0,BUCK,5521,5493,5304,5303,4511,4433
0,BUCK,5639,5521,5493,5304,5303,4511
0,BUCK,5871,5639,5521,5493,5304,5303
0,BUCK,6028,5871,5639,5521,5493,5304
0,BUCK,6754,6028,5871,5639,5521,5493
0,BUCK,6755,6754,6028,5871,5639,5521
0,BUCK,7379,6755,6754,6028,5871,5639
0,BUCK,7726,7379,6755,6754,6028,5871
0,BUCK,7734,7726,7379,6755,6754,6028
0,BUCK,7741,7734,7726,7379,6755,6754
0,BUCK,7744,7741,7734,7726,7379,6755
0,BUCK,8090,7744,7741,7734,7726,7379
0,BUCK,8114,8090,7744,7741,7734,7726
0,BUCK,8233,8114,8090,7744,7741,7734
0,BUCK,8287,8233,8114,8090,7744,7741
0,BUCK,8930,8287,8233,8114,8090,7744
0,BUCK,9158,8930,8287,8233,8114,8090
0,BUCK,9160,9158,8930,8287,8233,8114
0,BUCK,9196,9160,9158,8930,8287,8233
0,BUCK,9289,9196,9160,9158,8930,8287
0,BUCK,9291,9289,9196,9160,9158,8930
0,BUCK,9311,9291,9289,9196,9160,9158
0,BUCK,9316,9311,9291,9289,9196,9160
0,BUCK,9494,9316,9311,9291,9289,9196
0,BUCK,9503,9494,9316,9311,9291,9289
0,BUCK,9562,9503,9494,9316,9311,9291
0,BUCK,9565,9562,9503,9494,9316,9311
0,BUCK,9719,9565,9562,9503,9494,9316
0,BUCK,9731,9719,9565,9562,9503,9494
0,BUCK,9737,9731,9719,9565,9562,9503
0,BUCK,9834,9737,9731,9719,9565,9562
0,BUCK,9846,9834,9737,9731,9719,9565
0,BUCK,9902,9846,9834,9737,9731,9719
0,BUCK,9990,9902,9846,9834,9737,9731
0,BUCK,10018,9990,9902,9846,9834,9737
0,BUCK,10090,10018,9990,9902,9846,9834
0,BUCK,10096,10090,10018,9990,9902,9846
0,BUCK,10188,10096,10090,10018,9990,9902
0,BUCK,10195,10188,10096,10090,10018,9990
0,BUCK,10434,10195,10188,10096,10090,10018
0,BUCK,10441,10434,10195,10188,10096,10090
0,BUCK,10579,10441,10434,10195,10188,10096
0,BUCK,10673,10579,10441,10434,10195,10188
0,BUCK,10674,10673,10579,10441,10434,10195
0,BUCK,10923,10674,10673,10579,10441,10434
0,BUCK,10929,10923,10674,10673,10579,10441
0,BUCK,11014,10929,10923,10674,10673,10579
0,BUCK,11019,11014,10929,10923,10674,10673
0,BUCK,11207,11019,11014,10929,10923,10674
0,BUCK,11210,11207,11019,11014,10929,10923
0,BUCK,11361,11210,11207,11019,11014,10929
0,BUCK,11367,11361,11210,11207,11019,11014
0,BUCK,11567,11367,11361,11210,11207,11019
0,BUCK,11585,11567,11367,11361,11210,11207
0,BUCK,11746,11585,11567,11367,11361,11210
0,BUCK,11757,11746,11585,11567,11367,11361
0,BUFF,11568,9575,7375,7279,5928,5682
0,BUFF,11701,11568,9575,7375,7279,5928
0,BUFF,11713,11701,11568,9575,7375,7279
0,CAL,4561,4497,4458,3856,3683,1074
0,CAL,5919,4561,4497,4458,3856,3683
0,CAL,6060,5919,4561,4497,4458,3856
0,CAL,6762,6060,5919,4561,4497,4458
0,CAL,7440,6762,6060,5919,4561,4497
0,CAL,7537,7440,6762,6060,5919,4561
0,CAL,7797,7537,7440,6762,6060,5919
0,CAL,7811,7797,7537,7440,6762,6060
0,CAL,7831,7811,7797,7537,7440,6762
0,CAL,8556,7831,7811,7797,7537,7440
0,CAL,8877,8556,7831,7811,7797,7537
0,CAL,9033,8877,8556,7831,7811,7797
0,CAL,9244,9033,8877,8556,7831,7811
0,CAL,9620,9244,9033,8877,8556,7831
0,CAL,9772,9620,9244,9033,8877,8556
0,CAL,9845,9772,9620,9244,9033,8877
0,CAL,9903,9845,9772,9620,9244,9033
0,CAL,9904,9903,9845,9772,9620,9244
0,CAL,10001,9904,9903,9845,9772,9620
0,CAL,10141,10001,9904,9903,9845,9772
0,CAL,10221,10141,10001,9904,9903,9845
0,CAL,10222,10221,10141,10001,9904,9903
0,CAL,10223,10222,10221,10141,10001,9904
0,CAL,10341,10223,10222,10221,10141,10001
0,CAL,10342,10341,10223,10222,10221,10141
0,CAL,10387,10342,10341,10223,10222,10221
0,CAL,10649,10387,10342,10341,10223,10222
0,CAL,10650,10649,10387,10342,10341,10223
0,CAL,10756,10650,10649,10387,10342,10341
0,CAL,10816,10756,10650,10649,10387,10342
0,CAL,10971,10816,10756,10650,10649,10387
0,CAL,11023,10971,10816,10756,10650,10649
0,CAL,11034,11023,10971,10816,10756,10650
0,CAL,11039,11034,11023,10971,10816,10756
0,CAL,11060,11039,11034,11023,10971,10816
0,CAL,11061,11060,11039,11034,11023,10971
0,CAL,11437,11061,11060,11039,11034,11023
0,CAL,11588,11437,11061,11060,11039,11034
0,CAL,11592,11588,11437,11061,11060,11039
0,CAL,11640,11592,11588,11437,11061,11060
0,CAL#,9397,8660,8483,7972,6449,6402
0,CAL#,10578,9397,8660,8483,7972,6449
0,CAL#,10659,10578,9397,8660,8483,7972
0,CAL#,10837,10659,10578,9397,8660,8483
0,CAL#,10866,10837,10659,10578,9397,8660
0,CAL#,11051,10866,10837,10659,10578,9397
0,CALM,9492,9433,8660,8149,7863,6402
0,CALM,9635,9492,9433,8660,8149,7863
0,CALM,10260,9635,9492,9433,8660,8149
0,CALM,10346,10260,9635,9492,9433,8660
0,CALM,11149,10346,10260,9635,9492,9433
0,CALM,11218,11149,10346,10260,9635,9492
0,CARN,11477,10986,10970,10964,9770,517
0,CARN,11508,11477,10986,10970,10964,9770
0,CARN,11583,11508,11477,10986,10970,10964
0,CARN,11774,11583,11508,11477,10986,10970
0,CARN,11776,11774,11583,11508,11477,10986
0,CARN,11779,11776,11774,11583,11508,11477
0,CFLA,9588,9458,9456,9360,8265,7843
0,CFLA,10230,9588,9458,9456,9360,8265
0,CFLA,10525,10230,9588,9458,9456,9360
0,CFLA,10751,10525,10230,9588,9458,9456
0,CFLA,10779,10751,10525,10230,9588,9458
0,CFLA,11020,10779,10751,10525,10230,9588
0,CFLA,11044,11020,10779,10751,10525,10230
0,CFLA,11573,11044,11020,10779,10751,10525
0,CFLA,11582,11573,11044,11020,10779,10751
0,CINC,7744,7740,7734,7730,1042,612
0,CINC,9164,7744,7740,7734,7730,1042
0,CINC,9193,9164,7744,7740,7734,7730
0,CINC,9196,9193,9164,7744,7740,7734
0,CINC,9292,9196,9193,9164,7744,7740
0,CINC,9312,9292,9196,9193,9164,7744
0,CINC,9316,9312,9292,9196,9193,9164
0,CINC,9497,9316,9312,9292,9196,9193
0,CINC,9564,9497,9316,9312,9292,9196
0,CINC,10637,9564,9497,9316,9312,9292
0,CINC,10676,10637,9564,9497,9316,9312
0,CINC,11237,10676,10637,9564,9497,9316
0,CLEM,10240,9862,9585,9583,9454,9359
0,CLEM,10345,10240,9862,9585,9583,9454
0,CLEM,10359,10345,10240,9862,9585,9583
0,CLEM,10528,10359,10345,10240,9862,9585
0,CLEM,10751,10528,10359,10345,10240,9862
0,CLEM,10782,10751,10528,10359,10345,10240
0,CLEM,11518,10782,10751,10528,10359,10345
0,COLB,5923,5897,5724,4268,4011,976
0,COLB,6987,5923,5897,5724,4268,4011
0,COLB,7202,6987,5923,5897,5724,4268
0,COLB,7206,7202,6987,5923,5897,5724
0,COLB,7436,7206,7202,6987,5923,5897
0,COLB,8286,7436,7206,7202,6987,5923
0,COLB,8469,8286,7436,7206,7202,6987
0,COLB,8706,8469,8286,7436,7206,7202
0,COLB,8774,8706,8469,8286,7436,7206
0,COLB,8878,8774,8706,8469,8286,7436
0,COLB,9456,8878,8774,8706,8469,8286
0,COLB,9457,9456,8878,8774,8706,8469
0,COLB,9722,9457,9456,8878,8774,8706
0,COLB,9899,9722,9457,9456,8878,8774
0,COLB,9949,9899,9722,9457,9456,8878
0,COLB,10000,9949,9899,9722,9457,9456
0,COLB,10067,10000,9949,9899,9722,9457
0,COLB,10069,10067,10000,9949,9899,9722
0,COLB,10090,10069,10067,10000,9949,9899
0,COLB,10101,10090,10069,10067,10000,9949
0,COLB,10553,10101,10090,10069,10067,10000
0,COLB,10648,10553,10101,10090,10069,10067
0,COLB,10677,10648,10553,10101,10090,10069
0,COLB,10739,10677,10648,10553,10101,10090
0,COLB,10783,10739,10677,10648,10553,10101
0,COLB,10893,10783,10739,10677,10648,10553
0,COLB,10896,10893,10783,10739,10677,10648
0,COLB,10922,10896,10893,10783,10739,10677
0,COLB,10930,10922,10896,10893,10783,10739
0,COLB,11301,10930,10922,10896,10893,10783
0,COLB,11572,11301,10930,10922,10896,10893
0,COLB,11646,11572,11301,10930,10922,10896
0,COLB,11699,11646,11572,11301,10930,10922
0,COLB,11702,11699,11646,11572,11301,10930
0,COLB,11764,11702,11699,11646,11572,11301
0,COLB,11766,11764,11702,11699,11646,11572
0,COLG,8907,8898,5641,5521,5491,4508
0,COLG,9813,8907,8898,5641,5521,5491
0,COLG,9846,9813,8907,8898,5641,5521
0,COLG,9996,9846,9813,8907,8898,5641
0,COLG,9999,9996,9846,9813,8907,8898
0,COLG,10443,9999,9996,9846,9813,8907
0,COLG,10459,10443,9999,9996,9846,9813
0,COLG,10647,10459,10443,9999,9996,9846
0,COLG,10666,10647,10459,10443,9999,9996
0,COLG,10670,10666,10647,10459,10443,9999
0,COLG,10741,10670,10666,10647,10459,10443
0,COLG,10817,10741,10670,10666,10647,10459
0,COLG,10822,10817,10741,10670,10666,10647
0,COLG,10925,10822,10817,10741,10670,10666
0,COLG,10929,10925,10822,10817,10741,10670
0,COLG,11475,10929,10925,10822,10817,10741
0,COLG,11476,11475,10929,10925,10822,10817
0,COLG,11511,11476,11475,10929,10925,10822
0,COLG,11567,11511,11476,11475,10929,10925
0,COLG,11583,11567,11511,11476,11475,10929
0,COLG,11639,11583,11567,11511,11476,11475
0,COLG,11747,11639,11583,11567,11511,11476
0,COLG,11750,11747,11639,11583,11567,11511
0,COLO,5141,5139,3650,3649,3541,221
0,COLO,5228,5141,5139,3650,3649,3541
0,COLO,7383,5228,5141,5139,3650,3649
0,COLO,7394,7383,5228,5141,5139,3650
0,COLO,7726,7394,7383,5228,5141,5139
0,COLO,7737,7726,7394,7383,5228,5141
0,COLO,7743,7737,7726,7394,7383,5228
0,COLO,9244,7743,7737,7726,7394,7383
0,COLO,9291,9244,7743,7737,7726,7394
0,COLO,9292,9291,9244,7743,7737,7726
0,COLO,9318,9292,9291,9244,7743,7737
0,COLO,9517,9318,9292,9291,9244,7743
0,COLO,9862,9517,9318,9292,9291,9244
0,COLO,10113,9862,9517,9318,9292,9291
0,COLO,10141,10113,9862,9517,9318,9292
0,COLO,10147,10141,10113,9862,9517,9318
0,COLO,10190,10147,10141,10113,9862,9517
0,COLO,10194,10190,10147,10141,10113,9862
0,COLO,10431,10194,10190,10147,10141,10113
0,COLO,10453,10431,10194,10190,10147,10141
0,COLO,10460,10453,10431,10194,10190,10147
0,COLO,10753,10460,10453,10431,10194,10190
0,COLO,10779,10753,10460,10453,10431,10194
0,COLO,10967,10779,10753,10460,10453,10431
0,COLO,10971,10967,10779,10753,10460,10453
0,COLO,11018,10971,10967,10779,10753,10460
0,COLO,11573,11018,10971,10967,10779,10753
0,COLO,11584,11573,11018,10971,10967,10779
0,COLO,11776,11584,11573,11018,10971,10967
0,COLO,11778,11776,11584,11573,11018,10971
0,COLO,11779,11778,11776,11584,11573,11018
0,COLU,3402,1244,1026,915,648,287
0,COLU,3403,3402,1244,1026,915,648
0,COLU,3585,3403,3402,1244,1026,915
0,COLU,3739,3585,3403,3402,1244,1026
0,COLU,4000,3739,3585,3403,3402,1244
0,COLU,4209,4000,3739,3585,3403,3402
0,COLU,4391,4209,4000,3739,3585,3403
0,COLU,4624,4391,4209,4000,3739,3585
0,COLU,5322,4624,4391,4209,4000,3739
0,COLU,5850,5322,4624,4391,4209,4000
0,COLU,6124,5850,5322,4624,4391,4209
0,COLU,6521,6124,5850,5322,4624,4391
0,COLU,6634,6521,6124,5850,5322,4624
0,COLU,7004,6634,6521,6124,5850,5322
0,COLU,7204,7004,6634,6521,6124,5850
0,COLU,7374,7204,7004,6634,6521,6124
0,COLU,7707,7374,7204,7004,6634,6521
0,COLU,7713,7707,7374,7204,7004,6634
0,COLU,7796,7713,7707,7374,7204,7004
0,COLU,7811,7796,7713,7707,7374,7204
0,COLU,7817,7811,7796,7713,7707,7374
0,COLU,7824,7817,7811,7796,7713,7707
0,COLU,8089,7824,7817,7811,7796,7713
0,COLU,8235,8089,7824,7817,7811,7796
0,COLU,8477,8235,8089,7824,7817,7811
0,COLU,8712,8477,8235,8089,7824,7817
0,COLU,8850,8712,8477,8235,8089,7824
0,COLU,9091,8850,8712,8477,8235,8089
0,COLU,9234,9091,8850,8712,8477,8235
0,COLU,9246,9234,9091,8850,8712,8477
0,COLU,9493,9246,9234,9091,8850,8712
0,COLU,9560,9493,9246,9234,9091,8850
0,COLU,9563,9560,9493,9246,9234,9091
0,COLU,9684,9563,9560,9493,9246,9234
0,COLU,9857,9684,9563,9560,9493,9246
0,COLU,9917,9857,9684,9563,9560,9493
0,COLU,10043,9917,9857,9684,9563,9560
0,COLU,10135,10043,9917,9857,9684,9563
0,COLU,10145,10135,10043,9917,9857,9684
0,COLU,10210,10145,10135,10043,9917,9857
0,COLU,10213,10210,10145,10135,10043,9917
0,COLU,10216,10213,10210,10145,10135,10043
0,COLU,10218,10216,10213,10210,10145,10135
0,COLU,10343,10218,10216,10213,10210,10145
0,COLU,10440,10343,10218,10216,10213,10210
0,COLU,10532,10440,10343,10218,10216,10213
0,COLU,10678,10532,10440,10343,10218,10216
0,COLU,10728,10678,10532,10440,10343,10218
0,COLU,10855,10728,10678,10532,10440,10343
0,COLU,10965,10855,10728,10678,10532,10440
0,COLU,10973,10965,10855,10728,10678,10532
0,COLU,11150,10973,10965,10855,10728,10678
0,COLU,11291,11150,10973,10965,10855,10728
0,COLU,11436,11291,11150,10973,10965,10855
0,COLU,11484,11436,11291,11150,10973,10965
0,COLU,11586,11484,11436,11291,11150,10973
