,raceid,date,crewtype,racetype,file,number,teams,racename,distance,team,time,minutes,seconds,time_in_secs
164,59,2011-03-12,WHV,Final,RowData2011.csv,1,"['USD', 'KANS']",Oklahoma Invitational,0.0,USD,7:11.9,7,11.9,431.9
165,59,2011-03-12,WHV,Final,RowData2011.csv,2,"['USD', 'KANS']",Oklahoma Invitational,0.0,KANS,7:16.2,7,16.2,436.2
166,60,2011-03-12,WHV,Final,RowData2011.csv,1,"['CLEM', 'UCHR']",Clemson v Univ of Charleston,2000.0,CLEM,6:43.5,6,43.5,403.5
167,60,2011-03-12,WHV,Final,RowData2011.csv,2,"['CLEM', 'UCHR']",Clemson v Univ of Charleston,2000.0,UCHR,8:03.6,8,3.6,483.6
168,61,2011-03-12,WHV,Final,RowData2011.csv,1,"['SMU', 'CREI']",Oklahoma Invitational,0.0,SMU,7:29.3,7,29.3,449.3
169,61,2011-03-12,WHV,Final,RowData2011.csv,2,"['SMU', 'CREI']",Oklahoma Invitational,0.0,CREI,7:34.1,7,34.1,454.1
170,62,2011-03-12,WHJ,Final,RowData2011.csv,1,"['OKLA', 'TULS', 'KANS']",Oklahoma Invitational,0.0,OKLA,7:32.3,7,32.3,452.3
171,62,2011-03-12,WHJ,Final,RowData2011.csv,2,"['OKLA', 'TULS', 'KANS']",Oklahoma Invitational,0.0,TULS,7:41.0,7,41.0,461.0
172,62,2011-03-12,WHJ,Final,RowData2011.csv,3,"['OKLA', 'TULS', 'KANS']",Oklahoma Invitational,0.0,KANS,7:43.1,7,43.1,463.1
173,63,2011-03-12,WHV,Final,RowData2011.csv,1,"['OKLA', 'KANS']",Oklahoma Invitational,0.0,OKLA,7:09.4,7,9.4,429.4
174,63,2011-03-12,WHV,Final,RowData2011.csv,2,"['OKLA', 'KANS']",Oklahoma Invitational,0.0,KANS,7:23.7,7,23.7,443.7
175,64,2011-03-12,WHJ,Final,RowData2011.csv,1,"['USD', 'CREI']",Oklahoma Invitational,0.0,USD,7:45.8,7,45.8,465.8
176,64,2011-03-12,WHJ,Final,RowData2011.csv,2,"['USD', 'CREI']",Oklahoma Invitational,0.0,CREI,8:16.9,8,16.9,496.9
177,65,2011-03-12,WHV,Final,RowData2011.csv,1,"['USD', 'CREI']",Oklahoma Invitational,0.0,USD,7:30.4,7,30.4,450.4
178,65,2011-03-12,WHV,Final,RowData2011.csv,2,"['USD', 'CREI']",Oklahoma Invitational,0.0,CREI,8:06.1,8,6.1,486.1
179,66,2011-03-12,WHJ,Final,RowData2011.csv,1,"['TULS', 'SMU']",Oklahoma Invitational,0.0,TULS,7:45.9,7,45.9,465.9
180,66,2011-03-12,WHJ,Final,RowData2011.csv,2,"['TULS', 'SMU']",Oklahoma Invitational,0.0,SMU,8:03.7,8,3.7,483.7
181,67,2011-03-12,WHV,Final,RowData2011.csv,1,"['TULS', 'SMU']",Oklahoma Invitational,0.0,TULS,7:28.9,7,28.9,448.9
182,67,2011-03-12,WHV,Final,RowData2011.csv,2,"['TULS', 'SMU']",Oklahoma Invitational,0.0,SMU,7:50.3,7,50.3,470.3
183,68,2011-03-12,WHV,Final,RowData2011.csv,1,"['CFLA', 'JAX']",UCF vs. Jacksonville University,2000.0,CFLA,6:48.0,6,48.0,408.0
184,68,2011-03-12,WHV,Final,RowData2011.csv,2,"['CFLA', 'JAX']",UCF vs. Jacksonville University,2000.0,JAX,7:03.6,7,3.6,423.6
185,69,2011-03-13,MHN,Final,RowData2011.csv,1,"['WASU', 'NWST']",Cane River Sprints,1300.0,WASU,4:33.4,4,33.4,273.4
186,69,2011-03-13,MHN,Final,RowData2011.csv,2,"['WASU', 'NWST']",Cane River Sprints,1300.0,NWST,5:27.1,5,27.1,327.1
187,70,2011-03-13,MHN,Final,RowData2011.csv,1,"['LSU', 'NWST']",Cane River Sprints,1300.0,LSU,5:12.7,5,12.7,312.7
188,70,2011-03-13,MHN,Final,RowData2011.csv,2,"['LSU', 'NWST']",Cane River Sprints,1300.0,NWST,6:04.4,6,4.4,364.4
189,71,2011-03-13,MHN,Final,RowData2011.csv,1,"['WASU', 'ALAB']",Cane River Sprints,1300.0,WASU,4:43.0,4,43.0,283.0
190,71,2011-03-13,MHN,Final,RowData2011.csv,2,"['WASU', 'ALAB']",Cane River Sprints,1300.0,ALAB,4:49.4,4,49.4,289.4
191,72,2011-03-13,MHN,Final,RowData2011.csv,1,"['WASU', 'LSU']",Cane River Sprints,1300.0,WASU,0:00.0,0,0.0,0.0
192,72,2011-03-13,MHN,Final,RowData2011.csv,2,"['WASU', 'LSU']",Cane River Sprints,1300.0,LSU,0:20.9,0,20.9,20.9
193,73,2011-03-13,MHN,Final,RowData2011.csv,1,"['ALAB', 'NWST']",Cane River Sprints,1300.0,ALAB,4:58.0,4,58.0,298.0
194,73,2011-03-13,MHN,Final,RowData2011.csv,2,"['ALAB', 'NWST']",Cane River Sprints,1300.0,NWST,5:53.1,5,53.1,353.1
195,74,2011-03-13,WHJ,Final,RowData2011.csv,1,"['WASC', 'CLRK']",Washington College vs. Clark University,2000.0,WASC,7:46.0,7,46.0,466.0
196,74,2011-03-13,WHJ,Final,RowData2011.csv,2,"['WASC', 'CLRK']",Washington College vs. Clark University,2000.0,CLRK,9:04.0,9,4.0,544.0
197,75,2011-03-13,MHV,Final,RowData2011.csv,1,"['WASC', 'CLRK']",Washington College vs. Clark University,2000.0,WASC,6:36.0,6,36.0,396.0
198,75,2011-03-13,MHV,Final,RowData2011.csv,2,"['WASC', 'CLRK']",Washington College vs. Clark University,2000.0,CLRK,7:15.0,7,15.0,435.0
199,76,2011-03-13,WHV,Final,RowData2011.csv,1,"['WASC', 'CLRK']",Washington College vs. Clark University,2000.0,WASC,7:40.0,7,40.0,460.0
200,76,2011-03-13,WHV,Final,RowData2011.csv,2,"['WASC', 'CLRK']",Washington College vs. Clark University,2000.0,CLRK,8:27.0,8,27.0,507.0
201,77,2011-03-13,MHN,Final,RowData2011.csv,1,"['ALAB', 'LSU']",Cane River Sprints,1300.0,ALAB,0:00.0,0,0.0,0.0
202,77,2011-03-13,MHN,Final,RowData2011.csv,2,"['ALAB', 'LSU']",Cane River Sprints,1300.0,LSU,0:56.0,0,56.0,56.0
203,78,2011-03-13,MHN,Final,RowData2011.csv,1,"['WASC', 'CLRK']",Washington College vs. Clark University,2000.0,WASC,6:56.0,6,56.0,416.0
204,78,2011-03-13,MHN,Final,RowData2011.csv,2,"['WASC', 'CLRK']",Washington College vs. Clark University,2000.0,CLRK,7:50.0,7,50.0,470.0
205,79,2011-03-13,MHV,Final,RowData2011.csv,1,"['WASU', 'LSU']",Cane River Sprints,1300.0,WASU,4:18.4,4,18.4,258.4
206,79,2011-03-13,MHV,Final,RowData2011.csv,2,"['WASU', 'LSU']",Cane River Sprints,1300.0,LSU,4:39.8,4,39.8,279.8
207,80,2011-03-13,WHJ,Final,RowData2011.csv,1,"['UCLA', 'SDSU']",UCLA vs. San Diego State University,2000.0,UCLA,6:27.7,6,27.7,387.7
208,80,2011-03-13,WHJ,Final,RowData2011.csv,2,"['UCLA', 'SDSU']",UCLA vs. San Diego State University,2000.0,SDSU,7:11.6,7,11.6,431.6
209,81,2011-03-13,WHV,Final,RowData2011.csv,1,"['USD', 'SMU']",Oklahoma Invitational,0.0,USD,7:36.0,7,36.0,456.0
210,81,2011-03-13,WHV,Final,RowData2011.csv,2,"['USD', 'SMU']",Oklahoma Invitational,0.0,SMU,7:56.6,7,56.6,476.6
211,82,2011-03-13,WHV,Final,RowData2011.csv,1,"['KANS', 'CREI']",Oklahoma Invitational,0.0,KANS,7:52.4,7,52.4,472.4
212,82,2011-03-13,WHV,Final,RowData2011.csv,2,"['KANS', 'CREI']",Oklahoma Invitational,0.0,CREI,8:04.6,8,4.6,484.6
213,83,2011-03-13,WHJ,Final,RowData2011.csv,1,"['OKLA', 'CREI']",Oklahoma Invitational,0.0,OKLA,7:32.0,7,32.0,452.0
214,83,2011-03-13,WHJ,Final,RowData2011.csv,2,"['OKLA', 'CREI']",Oklahoma Invitational,0.0,CREI,8:20.5,8,20.5,500.5
215,84,2011-03-13,WHV,Final,RowData2011.csv,1,"['OKLA', 'CREI']",Oklahoma Invitational,0.0,OKLA,7:34.7,7,34.7,454.7
216,84,2011-03-13,WHV,Final,RowData2011.csv,2,"['OKLA', 'CREI']",Oklahoma Invitational,0.0,CREI,8:08.5,8,8.5,488.5
217,85,2011-03-13,WHJ,Final,RowData2011.csv,1,"['USD', 'SMU']",Oklahoma Invitational,0.0,USD,7:52.2,7,52.2,472.2
218,85,2011-03-13,WHJ,Final,RowData2011.csv,2,"['USD', 'SMU']",Oklahoma Invitational,0.0,SMU,8:19.6,8,19.6,499.6
219,86,2011-03-13,WHJ,Final,RowData2011.csv,1,"['KANS', 'TULS']",Oklahoma Invitational,0.0,KANS,7:48.1,7,48.1,468.1
220,86,2011-03-13,WHJ,Final,RowData2011.csv,2,"['KANS', 'TULS']",Oklahoma Invitational,0.0,TULS,7:52.1,7,52.1,472.1
221,87,2011-03-13,WHV,Final,RowData2011.csv,1,"['TULS', 'KANS']",Oklahoma Invitational,0.0,TULS,7:29.8,7,29.8,449.8
222,87,2011-03-13,WHV,Final,RowData2011.csv,2,"['TULS', 'KANS']",Oklahoma Invitational,0.0,KANS,7:52.1,7,52.1,472.1
223,88,2011-03-13,WHV,Final,RowData2011.csv,1,"['UCLA', 'SDSU']",UCLA vs. San Diego State University,2000.0,UCLA,6:19.8,6,19.8,379.8
224,88,2011-03-13,WHV,Final,RowData2011.csv,2,"['UCLA', 'SDSU']",UCLA vs. San Diego State University,2000.0,SDSU,6:36.5,6,36.5,396.5
225,89,2011-03-13,WHV,Final,RowData2011.csv,1,"['OKLA', 'SMU']",Oklahoma Invitational,0.0,OKLA,7:32.9,7,32.9,452.9
226,89,2011-03-13,WHV,Final,RowData2011.csv,2,"['OKLA', 'SMU']",Oklahoma Invitational,0.0,SMU,8:03.2,8,3.2,483.2
227,90,2011-03-13,WHJ,Final,RowData2011.csv,1,"['USD', 'TULS']",Oklahoma Invitational,0.0,USD,7:42.9,7,42.9,462.9
228,90,2011-03-13,WHJ,Final,RowData2011.csv,2,"['USD', 'TULS']",Oklahoma Invitational,0.0,TULS,7:52.8,7,52.8,472.8
229,91,2011-03-13,WHV,Final,RowData2011.csv,1,"['USD', 'TULS']",Oklahoma Invitational,0.0,USD,7:21.5,7,21.5,441.5
230,91,2011-03-13,WHV,Final,RowData2011.csv,2,"['USD', 'TULS']",Oklahoma Invitational,0.0,TULS,7:24.5,7,24.5,444.5
231,92,2011-03-13,WHJ,Final,RowData2011.csv,1,"['KANS', 'CREI']",Oklahoma Invitational,0.0,KANS,8:06.5,8,6.5,486.5
232,92,2011-03-13,WHJ,Final,RowData2011.csv,2,"['KANS', 'CREI']",Oklahoma Invitational,0.0,CREI,8:29.1,8,29.1,509.1
233,93,2011-03-13,WHJ,Final,RowData2011.csv,1,"['OKLA', 'SMU']",Oklahoma Invitational,0.0,OKLA,7:47.6,7,47.6,467.6
234,93,2011-03-13,WHJ,Final,RowData2011.csv,2,"['OKLA', 'SMU']",Oklahoma Invitational,0.0,SMU,8:19.3,8,19.3,499.3
235,94,2011-03-17,WHV,Scrim,RowData2011.csv,1,"['TULS', 'DRAK']",Spring Break Scrimmage,1400.0,TULS,5:18.0,5,18.0,318.0
236,94,2011-03-17,WHV,Scrim,RowData2011.csv,2,"['TULS', 'DRAK']",Spring Break Scrimmage,1400.0,DRAK,5:31.0,5,31.0,331.0
237,95,2011-03-17,WHV,Scrim,RowData2011.csv,1,"['TULS', 'DRAK']",Spring Break Scrimmage,1400.0,TULS,5:25.0,5,25.0,325.0
238,95,2011-03-17,WHV,Scrim,RowData2011.csv,2,"['TULS', 'DRAK']",Spring Break Scrimmage,1400.0,DRAK,5:34.0,5,34.0,334.0
239,96,2011-03-17,WHV,Scrim,RowData2011.csv,1,"['TULS', 'DRAK']",Spring Break Scrimmage,1400.0,TULS,5:21.0,5,21.0,321.0
240,96,2011-03-17,WHV,Scrim,RowData2011.csv,2,"['TULS', 'DRAK']",Spring Break Scrimmage,1400.0,DRAK,5:31.0,5,31.0,331.0
241,97,2011-03-17,WHV,Scrim,RowData2011.csv,1,"['TULS', 'DRAK']",Spring Break Scrimmage,1400.0,TULS,5:19.0,5,19.0,319.0
242,97,2011-03-17,WHV,Scrim,RowData2011.csv,2,"['TULS', 'DRAK']",Spring Break Scrimmage,1400.0,DRAK,5:29.0,5,29.0,329.0
243,98,2011-03-18,MHN,Final,RowData2011.csv,1,"['MINN', 'TEX']",Texas vs. Minnesota,2000.0,MINN,6:51.9,6,51.9,411.9
244,98,2011-03-18,MHN,Final,RowData2011.csv,2,"['MINN', 'TEX']",Texas vs. Minnesota,2000.0,TEX,7:12.5,7,12.5,432.5
245,99,2011-03-18,WHV,Final,RowData2011.csv,1,"['TEX', 'LOUV']",Longhorn Invitational,0.0,TEX,7:15.1,7,15.1,435.1
246,99,2011-03-18,WHV,Final,RowData2011.csv,2,"['TEX', 'LOUV']",Longhorn Invitational,0.0,LOUV,7:23.8,7,23.8,443.8
247,100,2011-03-18,MHV,Final,RowData2011.csv,1,"['TEX', 'MINN']",Texas vs. Minnesota,2000.0,TEX,6:30.3,6,30.3,390.3
248,100,2011-03-18,MHV,Final,RowData2011.csv,2,"['TEX', 'MINN']",Texas vs. Minnesota,2000.0,MINN,6:31.2,6,31.2,391.2
249,101,2011-03-18,WHV,Final,RowData2011.csv,1,"['FLTC', 'PHIL']",Governor's Cup Fellsmere FL,0.0,FLTC,7:53.0,7,53.0,473.0
250,101,2011-03-18,WHV,Final,RowData2011.csv,2,"['FLTC', 'PHIL']",Governor's Cup Fellsmere FL,0.0,PHIL,8:10.4,8,10.4,490.4
251,102,2011-03-18,WHV,Final,RowData2011.csv,1,"['BARR', 'COK']",Governor's Cup Fellsmere FL,0.0,BARR,7:43.1,7,43.1,463.1
252,102,2011-03-18,WHV,Final,RowData2011.csv,2,"['BARR', 'COK']",Governor's Cup Fellsmere FL,0.0,COK,7:48.8,7,48.8,468.8
253,103,2011-03-18,WHV,Final,RowData2011.csv,1,"['NOVS', 'JAX']",Governor's Cup Fellsmere FL,0.0,NOVS,7:28.2,7,28.2,448.2
254,103,2011-03-18,WHV,Final,RowData2011.csv,2,"['NOVS', 'JAX']",Governor's Cup Fellsmere FL,0.0,JAX,7:34.4,7,34.4,454.4
255,104,2011-03-18,WHJ,Final,RowData2011.csv,1,"['TEX', 'LOUV']",Longhorn Invitational,0.0,TEX,7:30.1,7,30.1,450.1
256,104,2011-03-18,WHJ,Final,RowData2011.csv,2,"['TEX', 'LOUV']",Longhorn Invitational,0.0,LOUV,7:52.0,7,52.0,472.0
257,105,2011-03-19,WHJ,Final,RowData2011.csv,1,"['COLU', 'JAX']",Governor's Cup Fellsmere FL,0.0,COLU,0:00.0,0,0.0,0.0
258,105,2011-03-19,WHJ,Final,RowData2011.csv,2,"['COLU', 'JAX']",Governor's Cup Fellsmere FL,0.0,JAX,0:45.5,0,45.5,45.5
259,106,2011-03-19,MHJ,Final,RowData2011.csv,1,"['COLU', 'JAX']",Governor's Cup Fellsmere FL,0.0,COLU,6:02.8,6,2.8,362.8
260,106,2011-03-19,MHJ,Final,RowData2011.csv,2,"['COLU', 'JAX']",Governor's Cup Fellsmere FL,0.0,JAX,6:17.7,6,17.7,377.7
261,107,2011-03-19,MHV,Final,RowData2011.csv,1,"['COLU', 'FLTC']",Governor's Cup Fellsmere FL,0.0,COLU,5:47.9,5,47.9,347.9
262,107,2011-03-19,MHV,Final,RowData2011.csv,2,"['COLU', 'FLTC']",Governor's Cup Fellsmere FL,0.0,FLTC,5:53.0,5,53.0,353.0
263,108,2011-03-19,WHV,Final,RowData2011.csv,1,"['COLU', 'JAX', 'FLTC']",Governor's Cup Fellsmere FL,0.0,COLU,6:44.1,6,44.1,404.1
264,108,2011-03-19,WHV,Final,RowData2011.csv,2,"['COLU', 'JAX', 'FLTC']",Governor's Cup Fellsmere FL,0.0,JAX,6:59.8,6,59.8,419.8
265,108,2011-03-19,WHV,Final,RowData2011.csv,3,"['COLU', 'JAX', 'FLTC']",Governor's Cup Fellsmere FL,0.0,FLTC,7:18.3,7,18.3,438.3
266,109,2011-03-19,WHV,Final,RowData2011.csv,1,"['BARR', 'PHIL']",Governor's Cup Fellsmere FL,0.0,BARR,7:06.6,7,6.6,426.6
267,109,2011-03-19,WHV,Final,RowData2011.csv,2,"['BARR', 'PHIL']",Governor's Cup Fellsmere FL,0.0,PHIL,7:19.2,7,19.2,439.2
268,110,2011-03-19,WHV,Final,RowData2011.csv,1,"['NOVS', 'COK']",Governor's Cup Fellsmere FL,0.0,NOVS,7:03.4,7,3.4,423.4
269,110,2011-03-19,WHV,Final,RowData2011.csv,2,"['NOVS', 'COK']",Governor's Cup Fellsmere FL,0.0,COK,7:25.2,7,25.2,445.2
270,111,2011-03-19,MHN,Final,RowData2011.csv,1,"['TULN', 'TEX']",ACRA Challenge South,0.0,TULN,7:10.8,7,10.8,430.8
271,111,2011-03-19,MHN,Final,RowData2011.csv,2,"['TULN', 'TEX']",ACRA Challenge South,0.0,TEX,7:15.3,7,15.3,435.3
272,112,2011-03-19,MHN,Final,RowData2011.csv,1,"['VAND', 'LSU']",ACRA Challenge South,0.0,VAND,7:15.0,7,15.0,435.0
273,112,2011-03-19,MHN,Final,RowData2011.csv,2,"['VAND', 'LSU']",ACRA Challenge South,0.0,LSU,7:39.0,7,39.0,459.0
274,113,2011-03-19,WHV,Final,RowData2011.csv,1,"['TULN', 'TEXC']",ACRA Challenge South,0.0,TULN,7:53.2,7,53.2,473.2
275,113,2011-03-19,WHV,Final,RowData2011.csv,2,"['TULN', 'TEXC']",ACRA Challenge South,0.0,TEXC,8:06.8,8,6.8,486.8
276,114,2011-03-19,WHV,Final,RowData2011.csv,1,"['EMOR', 'VAND']",ACRA Challenge South,0.0,EMOR,7:51.0,7,51.0,471.0
277,114,2011-03-19,WHV,Final,RowData2011.csv,2,"['EMOR', 'VAND']",ACRA Challenge South,0.0,VAND,8:20.0,8,20.0,500.0
278,115,2011-03-19,MHV,Final,RowData2011.csv,1,"['TEX', 'TULN']",ACRA Challenge South,0.0,TEX,6:45.9,6,45.9,405.9
279,115,2011-03-19,MHV,Final,RowData2011.csv,2,"['TEX', 'TULN']",ACRA Challenge South,0.0,TULN,6:49.1,6,49.1,409.1
280,116,2011-03-19,MHV,Final,RowData2011.csv,1,"['EMOR', 'VAND']",ACRA Challenge South,0.0,EMOR,7:04.0,7,4.0,424.0
281,116,2011-03-19,MHV,Final,RowData2011.csv,2,"['EMOR', 'VAND']",ACRA Challenge South,0.0,VAND,7:15.0,7,15.0,435.0
282,117,2011-03-19,MHN,Final,RowData2011.csv,1,"['TEX', 'LSU']",ACRA Challenge South,0.0,TEX,7:11.9,7,11.9,431.9
283,117,2011-03-19,MHN,Final,RowData2011.csv,2,"['TEX', 'LSU']",ACRA Challenge South,0.0,LSU,7:24.0,7,24.0,444.0
284,118,2011-03-19,MHN,Final,RowData2011.csv,1,"['VAND', 'TULN']",ACRA Challenge South,0.0,VAND,6:56.5,6,56.5,416.5
285,118,2011-03-19,MHN,Final,RowData2011.csv,2,"['VAND', 'TULN']",ACRA Challenge South,0.0,TULN,7:05.2,7,5.2,425.2
286,119,2011-03-19,WHV,Final,RowData2011.csv,1,"['EMOR', 'TEXC']",ACRA Challenge South,0.0,EMOR,7:47.7,7,47.7,467.7
287,119,2011-03-19,WHV,Final,RowData2011.csv,2,"['EMOR', 'TEXC']",ACRA Challenge South,0.0,TEXC,7:58.6,7,58.6,478.6
288,120,2011-03-19,MHN,Final,RowData2011.csv,1,"['COLU', 'JAX']",Governor's Cup Fellsmere FL,0.0,COLU,5:59.3,5,59.3,359.3
289,120,2011-03-19,MHN,Final,RowData2011.csv,2,"['COLU', 'JAX']",Governor's Cup Fellsmere FL,0.0,JAX,6:52.7,6,52.7,412.7
290,121,2011-03-19,WHV,Final,RowData2011.csv,1,"['TULN', 'VAND']",ACRA Challenge South,0.0,TULN,7:42.0,7,42.0,462.0
291,121,2011-03-19,WHV,Final,RowData2011.csv,2,"['TULN', 'VAND']",ACRA Challenge South,0.0,VAND,7:59.0,7,59.0,479.0
292,122,2011-03-19,WHV,Final,RowData2011.csv,1,"['NOVS', 'PHIL']",Governor's Cup Fellsmere FL,0.0,NOVS,7:04.5,7,4.5,424.5
293,122,2011-03-19,WHV,Final,RowData2011.csv,2,"['NOVS', 'PHIL']",Governor's Cup Fellsmere FL,0.0,PHIL,7:28.7,7,28.7,448.7
294,123,2011-03-19,MHV,Final,RowData2011.csv,1,"['HAML', 'STLA', 'UTCH']",Tampa Mayors Cup,0.0,HAML,4:57.7,4,57.7,297.7
295,123,2011-03-19,MHV,Final,RowData2011.csv,2,"['HAML', 'STLA', 'UTCH']",Tampa Mayors Cup,0.0,STLA,4:58.6,4,58.6,298.6
296,123,2011-03-19,MHV,Final,RowData2011.csv,3,"['HAML', 'STLA', 'UTCH']",Tampa Mayors Cup,0.0,UTCH,5:01.5,5,1.5,301.5
297,124,2011-03-19,WHV,Final,RowData2011.csv,1,"['FLTC', 'COK']",Governor's Cup Fellsmere FL,0.0,FLTC,7:11.9,7,11.9,431.9
298,124,2011-03-19,WHV,Final,RowData2011.csv,2,"['FLTC', 'COK']",Governor's Cup Fellsmere FL,0.0,COK,7:12.8,7,12.8,432.8
299,125,2011-03-19,MHV,Final,RowData2011.csv,1,"['TEX', 'EMOR']",ACRA Challenge South,0.0,TEX,6:39.0,6,39.0,399.0
300,125,2011-03-19,MHV,Final,RowData2011.csv,2,"['TEX', 'EMOR']",ACRA Challenge South,0.0,EMOR,6:52.9,6,52.9,412.9
301,126,2011-03-19,MHN,Final,RowData2011.csv,1,"['DREX', 'LASL', 'VILN']",Drexel v Villanova & LaSalle,2000.0,DREX,5:53.1,5,53.1,353.1
302,126,2011-03-19,MHN,Final,RowData2011.csv,2,"['DREX', 'LASL', 'VILN']",Drexel v Villanova & LaSalle,2000.0,LASL,6:01.3,6,1.3,361.3
303,126,2011-03-19,MHN,Final,RowData2011.csv,3,"['DREX', 'LASL', 'VILN']",Drexel v Villanova & LaSalle,2000.0,VILN,6:40.2,6,40.2,400.2
304,127,2011-03-19,MHV,Final,RowData2011.csv,1,"['DREX', 'LASL', 'VILN']",Drexel v Villanova & LaSalle,2000.0,DREX,5:43.3,5,43.3,343.3
305,127,2011-03-19,MHV,Final,RowData2011.csv,2,"['DREX', 'LASL', 'VILN']",Drexel v Villanova & LaSalle,2000.0,LASL,5:53.4,5,53.4,353.4
306,127,2011-03-19,MHV,Final,RowData2011.csv,3,"['DREX', 'LASL', 'VILN']",Drexel v Villanova & LaSalle,2000.0,VILN,6:04.2,6,4.2,364.2
307,128,2011-03-19,MHV,Final,RowData2011.csv,1,"['CCHR', 'NCST']",Augusta Invitational,0.0,CCHR,6:39.3,6,39.3,399.3
308,128,2011-03-19,MHV,Final,RowData2011.csv,2,"['CCHR', 'NCST']",Augusta Invitational,0.0,NCST,6:54.7,6,54.7,414.7
309,129,2011-03-19,MHN,Final,RowData2011.csv,1,"['NCST', 'CCHR']",Augusta Invitational,0.0,NCST,7:33.9,7,33.9,453.9
310,129,2011-03-19,MHN,Final,RowData2011.csv,2,"['NCST', 'CCHR']",Augusta Invitational,0.0,CCHR,8:25.9,8,25.9,505.9
311,130,2011-03-19,MHN,Final,RowData2011.csv,1,"['OC', 'USD', 'UCLA']",Orange Coast College vs. USD & UCLA,2000.0,OC,6:49.8,6,49.8,409.8
312,130,2011-03-19,MHN,Final,RowData2011.csv,2,"['OC', 'USD', 'UCLA']",Orange Coast College vs. USD & UCLA,2000.0,USD,6:58.9,6,58.9,418.9
313,130,2011-03-19,MHN,Final,RowData2011.csv,3,"['OC', 'USD', 'UCLA']",Orange Coast College vs. USD & UCLA,2000.0,UCLA,7:51.8,7,51.8,471.8
314,131,2011-03-19,MHV,Final,RowData2011.csv,1,"['UCLA', 'OC', 'USD']",Orange Coast College vs. USD & UCLA,2000.0,UCLA,6:36.2,6,36.2,396.2
315,131,2011-03-19,MHV,Final,RowData2011.csv,2,"['UCLA', 'OC', 'USD']",Orange Coast College vs. USD & UCLA,2000.0,OC,6:39.2,6,39.2,399.2
316,131,2011-03-19,MHV,Final,RowData2011.csv,3,"['UCLA', 'OC', 'USD']",Orange Coast College vs. USD & UCLA,2000.0,USD,6:43.2,6,43.2,403.2
317,132,2011-03-19,WHV,Final,RowData2011.csv,1,"['JAX', 'BARR']",Governor's Cup Fellsmere FL,0.0,JAX,6:58.1,6,58.1,418.1
318,132,2011-03-19,WHV,Final,RowData2011.csv,2,"['JAX', 'BARR']",Governor's Cup Fellsmere FL,0.0,BARR,7:09.9,7,9.9,429.9
319,133,2011-03-19,WHV,Final,RowData2011.csv,1,"['STLA', 'HAML', 'STET', 'UTCH', 'F']",Tampa Mayors Cup,0.0,STLA,5:24.8,5,24.8,324.8
320,133,2011-03-19,WHV,Final,RowData2011.csv,2,"['STLA', 'HAML', 'STET', 'UTCH', 'F']",Tampa Mayors Cup,0.0,HAML,5:33.9,5,33.9,333.9
321,133,2011-03-19,WHV,Final,RowData2011.csv,3,"['STLA', 'HAML', 'STET', 'UTCH', 'F']",Tampa Mayors Cup,0.0,STET,5:41.5,5,41.5,341.5
322,133,2011-03-19,WHV,Final,RowData2011.csv,4,"['STLA', 'HAML', 'STET', 'UTCH', 'F']",Tampa Mayors Cup,0.0,UTCH,5:47.7,5,47.7,347.7
324,134,2011-03-19,WHJ,Final,RowData2011.csv,1,"['STLA', 'HAML']",Tampa Mayors Cup,0.0,STLA,5:28.5,5,28.5,328.5
325,134,2011-03-19,WHJ,Final,RowData2011.csv,2,"['STLA', 'HAML']",Tampa Mayors Cup,0.0,HAML,5:35.5,5,35.5,335.5
326,135,2011-03-19,MHN,Final,RowData2011.csv,1,"['FLST', 'UTCH']",Tampa Mayors Cup,0.0,FLST,5:23.2,5,23.2,323.2
327,135,2011-03-19,MHN,Final,RowData2011.csv,2,"['FLST', 'UTCH']",Tampa Mayors Cup,0.0,UTCH,5:26.5,5,26.5,326.5
328,136,2011-03-19,WHV,Final,RowData2011.csv,1,"['ARMY', 'ROLL']",Rollins Invitational,1950.0,ARMY,6:51.8,6,51.8,411.8
329,136,2011-03-19,WHV,Final,RowData2011.csv,2,"['ARMY', 'ROLL']",Rollins Invitational,1950.0,ROLL,7:11.6,7,11.6,431.6
330,137,2011-03-19,MHJ,Final,RowData2011.csv,1,"['ARMY', 'ROLL']",Rollins Invitational,1950.0,ARMY,6:08.1,6,8.1,368.1
331,137,2011-03-19,MHJ,Final,RowData2011.csv,2,"['ARMY', 'ROLL']",Rollins Invitational,1950.0,ROLL,6:20.1,6,20.1,380.1
332,138,2011-03-19,MHV,Final,RowData2011.csv,1,"['ARMY', 'ROLL']",Rollins Invitational,1950.0,ARMY,5:57.2,5,57.2,357.2
333,138,2011-03-19,MHV,Final,RowData2011.csv,2,"['ARMY', 'ROLL']",Rollins Invitational,1950.0,ROLL,6:08.8,6,8.8,368.8
334,139,2011-03-19,MHV,Final,RowData2011.csv,1,"['COLU', 'JAX']",Governor's Cup Fellsmere FL,0.0,COLU,6:03.8,6,3.8,363.8
335,139,2011-03-19,MHV,Final,RowData2011.csv,2,"['COLU', 'JAX']",Governor's Cup Fellsmere FL,0.0,JAX,6:17.8,6,17.8,377.8
336,140,2011-03-19,MHV,Final,RowData2011.csv,1,"['FLTC', 'PHIL']",Governor's Cup Fellsmere FL,0.0,FLTC,6:01.6,6,1.6,361.6
