RaceID,Date,CrewType,Distance,Team1,Time1,Team2,Time2,Team3,Time3,Team4,Time4,Team5,Time5,Team6,Time6,Team7,Time7,Team8,Time8,RaceType,RaceName
180,4/1/2017,MHV,2000,CORN#,06:17.0,HOBR,06:25.2,,,,,,,,,,,,,Final,Cayuga Duals: PM pairings
181,4/1/2017,MHV,2000,DART,06:51.5,COLU,06:58.3,,,,,,,,,,,,,Final,Columbia vs. Dartmouth
182,4/1/2017,MHV,2000,DART,06:58.1,HC,07:30.8,,,,,,,,,,,,,Final,Dartmouth vs. Holy Cross
183,4/1/2017,MHV,2000,GATC,05:55.3,JAX,05:56.4,,,,,,,,,,,,,Final,Georgia Tech vs. Jacksonville University
184,4/1/2017,MHV,2000,GENS,06:20.0,CWES,06:23.2,STJF,06:43.2,BUFF,06:50.2,OSWE,07:47.2,,,,,,,Final,SUNY Invitational Regatta
185,4/1/2017,MHV,2000,HC,07:04.4,MIT,07:13.4,,,,,,,,,,,,,Final,Holy Cross vs. MIT
186,4/1/2017,MHV,2000,HOBR,06:19.1,ITHA,06:41.1,,,,,,,,,,,,,Final,Cayuga Duals: AM Pairings
187,4/1/2017,MHV,2000,ITHA,06:44.8,FRMA,07:16.9,,,,,,,,,,,,,Final,Cayuga Duals: PM pairings
188,4/1/2017,MHV,2000,LASL,07:48.6,WASC,07:58.4,STMD,08:04.1,,,,,,,,,,,Final,Washington College vs. St. Mary's Colleg
189,4/1/2017,MHV,2000,LEHI,06:55.5,LAFA,07:17.6,,,,,,,,,,,,,Final,The River Cup
190,4/1/2017,MHV,2000,MERC,06:35.1,FRMA,07:04.1,,,,,,,,,,,,,Final,Cayuga Duals: AM Pairings
191,4/1/2017,MHV,2000,PENN,06:04.8,DREX,06:15.8,,,,,,,,,,,,,Final,Drexel University vs. University of Penn
192,4/1/2017,MHV,2000,PRIN,06:09.7,NAVY,06:27.7,,,,,,,,,,,,,Final,Navy-Princeton Cup
193,4/1/2017,MHV,2000,PUGS,06:27.7,LECL,06:29.8,,,,,,,,,,,,,Final,Husky Open
194,4/1/2017,MHV,2000,STET,06:17.4,FLA,06:17.5,TULN,06:39.5,EMBR,06:44.4,SFLA,06:47.2,FLST,06:47.9,CFLA,06:50.5,EMOR,07:12.2,Final,FIRA Championships
195,4/1/2017,MHV,2000,UGA,06:23.5,HIPT,06:24.5,CLEM,06:42.2,NCST,06:45.7,BAYL,06:55.9,,,,,,,Final,Clemson Sprints Regatta
196,4/1/2017,MHV,2000,WWAS,06:25.2,WAST,06:32.0,,,,,,,,,,,,,Final,Husky Open
197,4/1/2017,MHV,2000,HIPT,06:37.9,UGA,06:42.6,CLEM,06:55.9,CCHR,07:30.2,,,,,,,,,Heat,Clemson Sprints Regatta
198,4/1/2017,MHV,2000,NCST,06:59.2,BAYL,07:04.5,MURS,07:29.8,,,,,,,,,,,Heat,Clemson Sprints Regatta
199,4/1/2017,MLV,1,MIT,06:25.6,UVIC,06:25.9,PURD,06:27.5,CALM,06:51.5,,,,,,,,,Final,San Diego Crew Classic
200,4/1/2017,MLV,2000,PENN,06:05.2,DELA,06:09.3,,,,,,,,,,,,,Final,University of Pennsylvania vs. Universit
201,4/1/2017,MLV,2000,PRIN,06:30.2,COLU,06:35.2,,,,,,,,,,,,,Final,Campbell Cup
202,4/1/2017,MLV,2000,YALE,06:05.3,NAVY,06:17.0,,,,,,,,,,,,,Final,Eads Johnson Cup
203,4/1/2017,WHV,1,STAN#,06:47.6,SDSU,06:55.2,SACS,06:57.4,SMU,07:03.5,VILN,07:18.6,,,,,,,Heat,San Diego Crew Classic
204,4/1/2017,WHV,1,TENN,06:50.7,LOMY,06:53.4,GW,06:56.4,STJO,07:05.7,STMY,07:08.1,SCLA,07:28.4,,,,,Heat,San Diego Crew Classic
205,4/1/2017,WHV,1,TEX,06:23.1,WISC,06:27.7,UCLA,06:38.2,UVIC,06:41.7,UCSB,06:58.1,,,,,,,Heat,San Diego Crew Classic
206,4/1/2017,WHV,1,UCSD,07:01.0,GV,07:04.6,OC,07:16.7,UCDV,07:20.5,CHAP,07:51.7,CSLB,08:18.9,,,,,Heat,San Diego Crew Classic
207,4/1/2017,WHV,1,USC,06:28.8,WAST,06:34.5,UBC,06:37.3,USD,06:38.4,,,,,,,,,Heat,San Diego Crew Classic
208,4/1/2017,WHV,1,WWAS,06:54.3,HUMS,07:01.5,PURD,07:11.1,COLO,07:18.9,SPAC,07:26.9,AZST,07:46.7,,,,,Heat,San Diego Crew Classic
209,4/1/2017,WHV,1500,SACH,07:47.4,FAIR,08:10.0,IONA,08:59.2,MANH,09:46.1,,,,,,,,,Final,Sacred Heart vs. Fairfield vs. Iona vs.
210,4/1/2017,WHV,2000,CAL,06:15.2,OHST,06:19.0,,,,,,,,,,,,,Final,Pac-12 Challenge Saturday
211,4/1/2017,WHV,2000,CAL,06:17.9,UVA,06:29.9,,,,,,,,,,,,,Final,Pac-12 Challenge Saturday
212,4/1/2017,WHV,2000,CFLA,06:31.7,TULS,06:32.7,ALAB,06:38.6,UMIA,06:41.2,KAST,06:48.0,JAX,06:51.7,UNC,06:55.9,STET,07:36.5,Final,FIRA Championships
213,4/1/2017,WHV,2000,CFLA,06:34.3,UMIA,06:37.1,ALAB,06:39.1,TULS,06:40.9,KAST,06:41.6,UNC,06:59.9,JAX,07:01.8,STET,07:25.4,Final,FIRA Championships
214,4/1/2017,WHV,2000,CLEC,07:09.0,UGA,07:12.8,TENC,07:43.5,LBTY,07:46.8,DAVS,08:39.0,,,,,,,Final,Clemson Sprints Regatta
215,4/1/2017,WHV,2000,CWES*,07:30.0,GENS,07:35.7,STJF,08:08.1,OSWE,08:36.4,,,,,,,,,Final,SUNY Invitational Regatta
216,4/1/2017,WHV,2000,FLTC,06:48.3,COK,06:50.1,BARR,07:00.1,NOVS,07:02.0,GATC,07:16.8,ROLL,07:19.1,FLA,07:24.1,TULN,07:51.3,Final,FIRA Championships
217,4/1/2017,WHV,2000,GONZ,06:33.1,ORST,06:43.0,,,,,,,,,,,,,Final,"Gonzaga, Oregon State"
218,4/1/2017,WHV,2000,INDI,06:41.4,LOUV,06:42.0,KANS,07:01.4,,,,,,,,,,,Final,Indiana vs. Louisville vs. Kansas
219,4/1/2017,WHV,2000,IOWA,06:30.1,MIST,06:31.5,,,,,,,,,,,,,Final,Michigan State vs. Iowa
220,4/1/2017,WHV,2000,IOWA,06:32.3,LOUV,06:47.7,,,,,,,,,,,,,Final,Louisville vs. Iowa
221,4/1/2017,WHV,2000,ITHA,07:06.6,WLSM,07:17.9,,,,,,,,,,,,,Final,Cayuga Duals: Ithaca vs William Smith
222,4/1/2017,WHV,2000,ITHA,07:19.7,MERC,07:35.8,,,,,,,,,,,,,Final,"Cayuga Duals: Ithaca, Mercyhurst"
223,4/1/2017,WHV,2000,JCAR,08:01.2,OHUN,08:17.3,MIOH,08:36.2,XAV,09:50.1,,,,,,,,,Final,Cincinnati Regatta
224,4/1/2017,WHV,2000,LECL,06:52.5,PUGS,07:01.7,,,,,,,,,,,,,Final,Husky Open
225,4/1/2017,WHV,2000,LEHI,08:13.0,PHIL,08:26.0,LAFA,08:34.0,,,,,,,,,,,Final,"The River Cup: Lehigh, Lafayette and Phi"
226,4/1/2017,WHV,2000,MERC,07:21.8,FRMA,07:45.9,,,,,,,,,,,,,Final,"Mercyhurst, Franklin and Marshall"
227,4/1/2017,WHV,2000,MICH,06:19.0,STAN,06:22.6,,,,,,,,,,,,,Final,Pac-12 Challenge Saturday
228,4/1/2017,WHV,2000,MIST,06:28.8,INDI,06:33.4,KANS,06:41.8,,,,,,,,,,,Final,Michigan State vs. Indiana vs. Kansas
229,4/1/2017,WHV,2000,PRIN,07:19.2,COLU,07:58.6,CLEM,08:11.5,,,,,,,,,,,Final,"Columbia, Princeton, Clemson"
230,4/1/2017,WHV,2000,PRIN#,07:20.1,DREX,07:21.9,DUQN,07:29.4,TEMP,07:31.2,,,,,,,,,Final,Temple/Drexel/Duquesne/Princeton Lightwe
231,4/1/2017,WHV,2000,RIT,06:59.5,CANI,07:10.7,,,,,,,,,,,,,Final,Canisius vs. RIT
232,4/1/2017,WHV,2000,STAN,06:20.3,UVA,06:27.4,,,,,,,,,,,,,Final,Pac-12 Challenge Saturday
233,4/1/2017,WHV,2000,STAN,06:20.3,UVA,06:27.4,,,,,,,,,,,,,Final,"Pac-12 Challenge: Stanford, Virginia"
234,4/1/2017,WHV,2000,UPOR,06:45.4,SEAT,07:09.6,,,,,,,,,,,,,Final,Husky Open
235,4/1/2017,WHV,2000,WASC,08:43.5,LASL,09:00.3,STMD,09:17.5,,,,,,,,,,,Final,"Washington College, St. Mary's (MD), La"
236,4/1/2017,WHV,2000,WASH,06:12.4,MICH,06:15.0,,,,,,,,,,,,,Final,Pac-12 Challenge Saturday
237,4/1/2017,WHV,2000,WASH,06:21.6,OHST,06:31.4,,,,,,,,,,,,,Final,Pac-12 Challenge Saturday
238,4/1/2017,WHV,2000,WLSM,07:33.5,FRMA,08:01.0,,,,,,,,,,,,,Final,"Cayuga Duals: William Smith, Franklin &"
239,4/1/2017,WHV,2000,YALE,06:41.4,CORN,07:10.4,,,,,,,,,,,,,Final,Cayuga Cup: Cornell vs. Yale
240,4/1/2017,WHV,2000,COK,06:44.8,BARR,06:57.0,TULN,07:33.5,FLST,07:34.9,EMOR,08:01.3,,,,,,,Heat,FIRA Championships
241,4/1/2017,WHV,2000,FLTC,06:51.3,NOVS,06:58.4,GATC,07:07.3,FLA,07:09.9,ROLL,07:18.5,,,,,,,Heat,FIRA Championships
242,4/2/2017,MHV,2000,ARMY,06:26.3,DELA,06:28.0,GMAS,06:53.2,LOYO,07:03.0,VCOM,07:08.9,MAWA,07:24.1,,,,,Final,Occoquan Sprints
243,4/2/2017,MHV,2000,BU,06:02.7,BRWN,06:03.1,,,,,,,,,,,,,Final,Michalson Cup
244,4/2/2017,MHV,2000,CAL,05:35.5,YALE,05:39.0,STAN,05:50.0,UVIC,05:50.3,UCSB,05:58.5,MICH,06:02.4,,,,,Final,San Diego Crew Classic
245,4/2/2017,MHV,2000,HAML,07:08.7,FRMA,07:34.1,SKID,07:43.6,,,,,,,,,,,Final,Hamilton College vs. Franklin & Marshall
246,4/2/2017,MHV,2000,HAML,07:08.7,FRMA,07:34.1,SKID,07:43.6,,,,,,,,,,,Final,Hamilton College vs. Franklin & Marshall
247,4/2/2017,MHV,2000,RIT,06:23.2,MERC,06:24.0,,,,,,,,,,,,,Final,Mercyhurst University vs. RIT
248,4/2/2017,MHV,2000,RIT,06:23.2,MERC,06:24.0,,,,,,,,,,,,,Final,Mercyhurst University vs. RIT
249,4/2/2017,MHV,2000,SCLA,05:53.6,UBC,05:55.4,UCSD,06:02.3,ND,06:02.5,USD,06:07.8,GV,06:09.2,OC,06:10.9,UCDV,06:14.8,Final,San Diego Crew Classic
250,4/2/2017,MHV,2000,UCIR,06:08.6,MIT,06:13.1,GONZ,06:20.0,PURD,06:23.0,VAND,06:23.1,CALM,06:24.8,UCLA,06:26.4,SDSU,06:27.4,Final,San Diego Crew Classic
251,4/2/2017,MHV,2000,UMAS,05:41.6,URI,05:42.9,CONN,05:44.7,UVM,05:54.4,UNH,05:55.4,MALW,05:58.6,,,,,Final,Patriot Cup
252,4/2/2017,MHV,2000,UMD,07:11.6,VT,07:21.4,WLMY,07:28.3,CNEW,07:53.3,,,,,,,,,Final,Occoquan Sprints
253,4/2/2017,MHV,2000,ARMY,06:54.6,GMAS,07:11.3,MAWA,07:33.1,WLMY,07:54.3,CNEW,08:27.7,,,,,,,Heat,Occoquan Sprints
254,4/2/2017,MHV,2000,DELA,06:50.1,LOYO,07:04.5,VCOM,07:05.8,VT,07:11.7,UMD,07:23.9,,,,,,,Heat,Occoquan Sprints
255,4/2/2017,MLV,2000,MIT,06:13.9,UVIC,06:15.8,PURD,06:18.7,CALM,06:36.5,,,,,,,,,Final,San Diego Crew Classic
256,4/2/2017,WHV,2000,BOWD,07:10.0,CONC,07:21.3,ASSP,07:23.9,CLRK,07:25.8,JOWA,07:40.7,,,,,,,Final,"Clark University vs Assumption, Bowdoin,"
257,4/2/2017,WHV,2000,BRWN,06:06.7,RADC,06:14.3,,,,,,,,,,,,,Final,Varsity Eight Trophy
258,4/2/2017,WHV,2000,BU#,07:08.0,MIT,07:13.9,BC,07:22.7,,,,,,,,,,,Final,"Boston College, MIT, Boston University L"
259,4/2/2017,WHV,2000,CAL,06:20.5,MICH,06:28.6,,,,,,,,,,,,,Final,Pac-12 Challenge
260,4/2/2017,WHV,2000,GMAS,07:24.0,ARMY,07:29.9,LOYO,07:41.1,ROMO,07:41.5,WLMY,07:51.2,VCOM,08:21.3,,,,,Final,Occoquan Sprints
261,4/2/2017,WHV,2000,HAML,08:06.7,FRMA,08:22.0,SKID,08:41.6,,,,,,,,,,,Final,"Franklin & Marshall, Hamilton, Skidmore"
262,4/2/2017,WHV,2000,HC,06:59.0,COLG,07:07.4,,,,,,,,,,,,,Final,"Colgate, Holy Cross"
263,4/2/2017,WHV,2000,MINN,06:49.4,BU,06:52.5,UMAS,06:54.6,RUTG,07:07.3,,,,,,,,,Final,First Doc Hosea Invitational - Finals
264,4/2/2017,WHV,2000,RADC#,07:14.1,BATE,07:22.1,SIMM,08:00.4,,,,,,,,,,,Final,Harvard-Radcliffe Lightweight Women vs.
265,4/2/2017,WHV,2000,RIT,07:14.0,MERC,07:14.7,,,,,,,,,,,,,Final,"Mercyhurst, RIT Rochester Institute Tech"
266,4/2/2017,WHV,2000,SMU,06:53.6,STJO,07:00.6,VILN,07:01.4,STMY,07:02.5,SCLA,07:18.0,,,,,,,Final,San Diego Crew Classic
267,4/2/2017,WHV,2000,STAN,06:26.4,OHST,06:34.6,,,,,,,,,,,,,Final,Pac-12 Challenge
268,4/2/2017,WHV,2000,STAN#,06:35.8,TENN,06:40.2,SDSU,06:45.5,GW,06:47.8,LOMY,06:49.7,SACS,06:50.1,,,,,Final,San Diego Crew Classic
269,4/2/2017,WHV,2000,SYRA,06:30.4,PENN,06:34.5,NORT,06:35.2,DART,06:42.9,NAVY,06:48.0,URI,06:54.5,,,,,Final,First Doc Hosea Invitational - Finals
270,4/2/2017,WHV,2000,TEX,06:16.7,USC,06:20.6,WISC,06:27.0,WAST,06:29.4,UBC,06:33.4,UCLA,06:37.0,,,,,Final,San Diego Crew Classic
271,4/2/2017,WHV,2000,UCDV,07:14.9,COLO,07:23.7,SPAC,07:29.1,AZST,07:47.0,CHAP,08:04.4,CSLB,08:29.8,,,,,Final,San Diego Crew Classic
272,4/2/2017,WHV,2000,UNH,06:25.9,UVM,06:29.5,,,,,,,,,,,,,Final,Patriot Cup
273,4/2/2017,WHV,2000,UVIC,06:37.0,USD,06:38.7,UCSB,06:55.7,,,,,,,,,,,Final,San Diego Crew Classic
274,4/2/2017,WHV,2000,VT,09:01.0,MAWA,09:27.5,UMD,09:42.1,,,,,,,,,,,Final,Occoquan Sprints
275,4/2/2017,WHV,2000,WASH,06:22.2,UVA,06:33.5,,,,,,,,,,,,,Final,Pac-12 Challenge
276,4/2/2017,WHV,2000,WILL,08:12.1,WELL,08:17.4,WLSM*,08:30.8,,,,,,,,,,,Final,William Smith v. Wellesley and Williams
277,4/2/2017,WHV,2000,WWAS,06:53.3,HUMS,07:00.9,GV,07:07.5,UCSD,07:09.4,PURD,07:13.0,OC,07:20.2,,,,,Final,San Diego Crew Classic
278,4/2/2017,WHV,2000,DART,06:46.8,NAVY,06:49.8,URI,06:51.2,MINN,06:54.9,UMAS,06:57.9,,,,,,,Heat,First Doc Hosea Invitational - Heats
279,4/2/2017,WHV,2000,GMAS,08:03.4,LOYO,08:15.8,WLMY,08:16.6,VT,08:47.4,UMD,09:59.9,,,,,,,Heat,Occoquan Sprints
280,4/2/2017,WHV,2000,ROMO,07:59.0,ARMY,08:01.9,VCOM,08:30.9,MAWA,09:14.9,CATH,09:27.3,,,,,,,Heat,Occoquan Sprints
281,4/2/2017,WHV,2000,SYRA,06:32.9,PENN,06:35.7,NORT,06:42.3,BU,06:53.6,RUTG,07:08.8,,,,,,,Heat,First Doc Hosea Invitational - Heats
282,4/2/2017,WLV,2000,UVIC,06:56.2,CAL,07:30.7,UCIR,08:05.3,,,,,,,,,,,Final,San Diego Crew Classic
283,4/5/2017,WHV,1700,AMHR,08:36.1,SMIT,08:44.7,,,,,,,,,,,,,Final,Smith College v Amherst College
284,4/8/2017,MHV,2000,CSTG,06:23.0,TUFT,06:31.0,,,,,,,,,,,,,Final,Tufts University vs. US Coast Guard Acad
285,4/8/2017,MHV,2000,CWES,06:21.2,ILLI,06:22.5,,,,,,,,,,,,,Final,Lubbers Cup Regatta
286,4/8/2017,MHV,2000,GEOR,05:14.7,FLTC,05:16.1,NAVY,05:17.5,,,,,,,,,,,Final,George Washington Invitational
287,4/8/2017,MHV,2000,GEOR,05:15.8,HOBR,05:20.2,,,,,,,,,,,,,Final,George Washington Invitational
288,4/8/2017,MHV,2000,GV,05:57.6,MINN,06:04.9,CWES,06:23.8,,,,,,,,,,,Final,Lubbers Cup Regatta
289,4/8/2017,MHV,2000,GW,05:12.3,FLTC,05:18.3,MIT,05:20.6,,,,,,,,,,,Final,George Washington Invitational
290,4/8/2017,MHV,2000,GW,05:18.3,HC,05:27.8,,,,,,,,,,,,,Final,George Washington Invitational
291,4/8/2017,MHV,2000,HARV,06:32.0,BRWN,06:41.0,,,,,,,,,,,,,Final,Stein Cup
292,4/8/2017,MHV,2000,HOBR,05:18.5,MIT,05:20.2,DREX,05:25.1,,,,,,,,,,,Final,George Washington Invitational
293,4/8/2017,MHV,2000,LASL,06:26.6,IONA,06:36.7,,,,,,,,,,,,,Final,La Salle University vs. Iona College
294,4/8/2017,MHV,2000,MICH,05:49.0,GV,05:54.6,MIST,06:04.9,,,,,,,,,,,Final,Lubbers Cup Regatta
295,4/8/2017,MHV,2000,MICH,05:52.3,PURD,06:01.1,OHST,06:19.8,,,,,,,,,,,Final,Lubbers Cup Regatta
296,4/8/2017,MHV,2000,MIST,06:04.5,ILLI,06:21.8,,,,,,,,,,,,,Final,Lubbers Cup Regatta
297,4/8/2017,MHV,2000,NAVY,05:12.8,HC,05:19.2,DREX,05:26.7,,,,,,,,,,,Final,George Washington Invitational
298,4/8/2017,MHV,2000,PRIN,06:18.9,PENN,06:21.4,COLU,06:35.2,,,,,,,,,,,Final,Childs Cup
299,4/8/2017,MHV,2000,PURD,06:00.1,MINN,06:06.0,OHST,06:19.7,,,,,,,,,,,Final,Lubbers Cup Regatta
300,4/8/2017,MHV,2000,RIT,06:55.0,ITHA,06:57.1,ROCH,07:19.3,,,,,,,,,,,Final,Ithaca College vs. Rochester and RIT
301,4/8/2017,MHV,2000,TEX,06:39.0,TXAM,07:33.0,,,,,,,,,,,,,Final,Golden Oar 2017
302,4/8/2017,MHV,2000,UCIR,05:53.3,OC,05:57.9,,,,,,,,,,,,,Final,Collins Cup
303,4/8/2017,MHV,2000,VAND,06:32.3,DAYT,06:45.3,MURS,07:31.8,,,,,,,,,,,Final,Percy Priest Sprints
304,4/8/2017,MHV,2000,WASH,05:53.1,ORST,06:09.2,,,,,,,,,,,,,Final,Oregon State University vs. University o
305,4/8/2017,MHV,2000,WPI,06:02.5,WESL,06:05.4,COLB,06:13.4,UMAS,06:14.6,HAML,06:14.9,,,,,,,Final,Class of 2003 cup
306,4/8/2017,MHV,2000,YALE,05:19.1,DART,05:27.6,,,,,,,,,,,,,Final,Olympic Axe
307,4/8/2017,MHV,2000,ARMY,06:17.3,TRIN,06:19.0,URI,06:20.5,RUTG,06:21.0,BC,06:33.0,GMAS,06:52.1,,,,,Heat,The Knecht Cup - Heats
308,4/8/2017,MHV,2000,STJO,06:00.7,TEMP#,06:06.9,DELA,06:09.7,BUCK,06:10.5,JAX,06:26.5,FAIR,06:32.2,,,,,Heat,The Knecht Cup - Heats
309,4/8/2017,MHV,2000,UVA,06:08.6,MRST,06:10.9,MERC,06:13.1,UNC,06:13.8,MARI,06:29.0,,,,,,,Heat,The Knecht Cup - Heats
310,4/8/2017,MHV,8,VCOM,06:11.2,MAWA,06:16.4,VT,06:34.8,XAV,07:07.9,,,,,,,,,Final,Waterfield Cup
311,4/8/2017,MLV,2000,CORN,06:16.9,HARV,06:19.2,PENN,06:22.8,,,,,,,,,,,Final,Matthews-Leonard Cups
312,4/8/2017,MLV,2000,HARV,06:19.0,COLU,06:26.0,GEOR,06:29.0,,,,,,,,,,,Final,Wales-Kirrane Cup
313,4/8/2017,MLV,2000,NAVY,05:54.6,COLU,05:56.0,,,,,,,,,,,,,Final,WIT Cup
314,4/8/2017,MLV,2000,PRIN,06:22.5,DART*,06:31.6,DELA,06:36.4,,,,,,,,,,,Final,Princeton University vs. Dartmouth and D
315,4/8/2017,MLV,2000,YALE,05:25.3,GEOR,05:32.5,MIT,05:40.8,,,,,,,,,,,Final,James C. Joy Cup
316,4/8/2017,WHV,2,YALE,05:59.9,PENN,06:11.4,DART,06:14.6,,,,,,,,,,,Final,"Yale, Pennsylvania, Dartmouth"
317,4/8/2017,WHV,2000,ALAB,06:47.0,OLDD,06:47.2,,,,,,,,,,,,,Final,"Big 12 Double Dual: Alabama, Old Dominio"
318,4/8/2017,WHV,2000,ALAB,06:54.9,WV,07:00.9,,,,,,,,,,,,,Final,"Big 12 Double dual: Alabama, West Virgin"
319,4/8/2017,WHV,2000,ASSP,07:23.9,JOWA,07:35.0,BRYA,08:11.5,,,,,,,,,,,Final,"Assumption, Bryant, Johnson & Wales, Mas"
320,4/8/2017,WHV,2000,BRWN,06:20.8,GONZ,06:25.6,BU,06:42.8,,,,,,,,,,,Final,"Lake Natoma Invitational: Brown, Gonzaga"
321,4/8/2017,WHV,2000,BRWN,06:23.8,CFLA,06:33.9,SACS,06:44.4,,,,,,,,,,,Final,"Lake Natoma Invitational: Brown, UCF, Sa"
322,4/8/2017,WHV,2000,CAL,06:11.1,CFLA,06:27.7,CLEM,06:34.7,,,,,,,,,,,Final,"Lake Natoma Invitational: Cal, UCF, Clem"
323,4/8/2017,WHV,2000,CAL,06:15.8,ND,06:26.3,BU,06:39.8,,,,,,,,,,,Final,"Lake Natoma Invitational: Cal, Notre Dam"
324,4/8/2017,WHV,2000,DRAK,06:42.3,GV,06:50.0,MARQ,07:30.5,,,,,,,,,,,Final,Lubbers Cup Regatta
325,4/8/2017,WHV,2000,DRAK,06:47.4,PURD,06:51.4,OHSC,07:13.6,,,,,,,,,,,Final,Lubbers Cup Regatta
326,4/8/2017,WHV,2000,DREX,00:00.0,GEOR,00:02.0,NAVY,00:02.8,,,,,,,,,,,Final,George Washington Invitational
327,4/8/2017,WHV,2000,EMIC,06:41.0,PURD,06:53.8,OHSC,07:07.7,,,,,,,,,,,Final,Lubbers Cup Regatta
328,4/8/2017,WHV,2000,EMIC,06:42.1,GV,06:48.4,MARQ,07:56.5,,,,,,,,,,,Final,Lubbers Cup Regatta
329,4/8/2017,WHV,2000,GW,06:04.6,DAYT,06:08.0,DUQN,06:14.6,,,,,,,,,,,Final,George Washington Invitational
330,4/8/2017,WHV,2000,INDI,06:52.3,RUTG,07:20.1,,,,,,,,,,,,,Final,Big Ten Double Dual: Indiana vs. Rutgers
331,4/8/2017,WHV,2000,IOWA,07:02.2,RUTG,07:35.6,,,,,,,,,,,,,Final,Big Ten Double Dual: Iowa vs. Rutgers
332,4/8/2017,WHV,2000,ITHA,07:37.6,RIT,07:48.4,ROCH,08:30.3,,,,,,,,,,,Final,Ithaca vs Rochester and RIT
333,4/8/2017,WHV,2000,LASL,06:52.2,IONA,07:00.5,MANH,07:15.7,,,,,,,,,,,Final,La Salle vs Iona College and Manhattan C
334,4/8/2017,WHV,2000,MICH,06:21.6,WISC,06:26.7,,,,,,,,,,,,,Final,Big Ten Double Dual: Wisconsin vs. Michi
335,4/8/2017,WHV,2000,MICH,06:28.0,MINN,06:44.4,,,,,,,,,,,,,Final,Big Ten Double Dual: Michigan vs. Minnes
336,4/8/2017,WHV,2000,MIST,06:34.0,MINN,06:47.6,,,,,,,,,,,,,Final,Big Ten Double Dual: Michigan State vs.
337,4/8/2017,WHV,2000,MIT,05:56.5,URI,05:57.5,STJO,06:02.7,,,,,,,,,,,Final,George Washington Invitational
338,4/8/2017,WHV,2000,MIT,05:59.6,DREX,06:03.0,DAYT,06:24.1,,,,,,,,,,,Final,George Washington Invitational
339,4/8/2017,WHV,2000,NAVY,05:56.3,GW,05:59.6,URI,06:00.6,,,,,,,,,,,Final,George Washington Invitational
340,4/8/2017,WHV,2000,NORT,06:50.1,COLU,06:56.7,,,,,,,,,,,,,Final,"Woodbury Cup: Columbia, Northeastern"
341,4/8/2017,WHV,2000,OC,06:57.2,UCIR,07:05.6,,,,,,,,,,,,,Final,Collins Cup
342,4/8/2017,WHV,2000,OHST,06:36.5,IOWA,06:38.0,,,,,,,,,,,,,Final,Big Ten Double Dual: Iowa vs. Ohio State
343,4/8/2017,WHV,2000,OHST,06:49.5,INDI,06:56.7,,,,,,,,,,,,,Final,Big Ten Double Dual: Indiana vs. Ohio St
344,4/8/2017,WHV,2000,OKLA,07:19.3,KANS,07:33.5,,,,,,,,,,,,,Final,"Big 12 Double Dual: Oklahoma, Kansas"
345,4/8/2017,WHV,2000,OKLA,07:29.2,KAST,07:38.6,,,,,,,,,,,,,Final,"Big 12 Double Dual, Oklahoma vs. Kansas"
346,4/8/2017,WHV,2000,PACL,06:52.3,LECL,07:01.7,,,,,,,,,,,,,Final,"Logger Invitational: Pacific Lutheran, L"
347,4/8/2017,WHV,2000,PACL,06:53.7,MILL,07:36.3,,,,,,,,,,,,,Final,"Logger Invitational: Pacific Lutheran, M"
348,4/8/2017,WHV,2000,PRIN,07:35.2,RADC,07:56.9,CORN,08:16.8,,,,,,,,,,,Final,"Harvard-Radcliffe, Princeton, Cornell"
349,4/8/2017,WHV,2000,PUGS,07:03.7,LECL,07:04.2,,,,,,,,,,,,,Final,"Logger Invitational: Puget Sound, Lewis"
350,4/8/2017,WHV,2000,PUGS,07:17.4,MILL,07:35.0,PACI,08:05.9,,,,,,,,,,,Final,"Logger Invitational: Puget Sound, Mills,"
351,4/8/2017,WHV,2000,STAN,06:17.7,ND,06:27.3,SACS,06:41.4,,,,,,,,,,,Final,"Lake Natoma Invitational: Stanford, Notr"
352,4/8/2017,WHV,2000,STAN,06:19.6,GONZ,06:29.3,CLEM,06:41.0,,,,,,,,,,,Final,"Lake Natoma Invitational: Stanford, Gonz"
353,4/8/2017,WHV,2000,STJO,06:06.2,GEOR,06:07.4,DUQN,06:13.9,,,,,,,,,,,Final,George Washington Invitational
354,4/8/2017,WHV,2000,STMY,07:52.1,SCLA,08:15.8,,,,,,,,,,,,,Final,Saint Mary's College (CA) vs. University
355,4/8/2017,WHV,2000,TENN,06:39.2,WV,07:03.4,,,,,,,,,,,,,Final,"Big 12 Double Dual: Tennessee, West Virg"
356,4/8/2017,WHV,2000,TENN,06:44.4,OLDD,06:54.9,,,,,,,,,,,,,Final,"Big 12 Double Dual: Tennessee, Old Domin"
357,4/8/2017,WHV,2000,TEX,07:05.2,KAST,07:45.7,,,,,,,,,,,,,Final,"Big 12 Double Dual, Texas vs. Kansas Sta"
358,4/8/2017,WHV,2000,TEX,07:11.6,KANS,08:02.9,,,,,,,,,,,,,Final,"Big 12 Double Dual, Texas vs Kansas"
359,4/8/2017,WHV,2000,TEXC,08:20.0,TXAM,08:57.0,,,,,,,,,,,,,Final,Golden Oar 2017
360,4/8/2017,WHV,2000,TUFT,07:28.0,CSTG,07:57.0,,,,,,,,,,,,,Final,"Coast Guard, Simmons, Trinity, Tufts, We"
