RaceID,Date,CrewType,Distance,Team1,Time1,Team2,Time2,Team3,Time3,Team4,Time4,Team5,Time5,Team6,Time6,Team7,Time7,Team8,Time8,RaceType,RaceName
195,2019-03-31,MHV,,STAN,06:01.0,GONZ,06:09.1,USD,06:20.9,,,,,,,,,,,Final,UCSD Invitational
196,2019-03-31,MHV,,UCDV,06:11.1,UCIR,06:21.0,SDSU,06:46.9,,,,,,,,,,,Final,Parker Cup
197,2019-03-31,MHV,,UCDV,06:16.7,UCIR,06:17.2,SDSU,06:44.9,,,,,,,,,,,Final,Parker Cup
198,2019-03-31,MHV,,DELA,06:59.5,GMAS,07:00.7,LOYO,07:43.5,UMD,07:59.9,,,,,,,,,Heat,Occoquan Sprints
199,2019-03-31,MHV,,UVA,06:33.7,GV,06:57.9,MAWA,07:24.1,VCOM,07:49.8,,,,,,,,,Heat,Occoquan Sprints
200,2019-03-31,MHV,2000,MIT,06:38.4,CSTG,07:01.0,,,,,,,,,,,,,Final,MIT/Coast Guard
201,2019-03-31,MHV,2000,MIT#,06:36.5,BC,06:36.9,,,,,,,,,,,,,Final,* MIT Lightweight Men vs BC
202,2019-03-31,MHV,2000,PURD,05:57.4,MICH,06:01.2,MARI,06:16.2,CINC,06:35.8,,,,,,,,,Final,Marietta/Purdue Challenge Cup
203,2019-03-31,WHV,2000,CAL,06:15.9,IOWA,06:25.5,,,,,,,,,,,,,Final,Pac-12 Challenge
204,2019-03-31,WHV,2000,PURD,07:08.7,CINC,07:38.9,,,,,,,,,,,,,Final,Marietta/Purdue Challenge Cup
205,2019-03-31,WHV,2000,STAN,06:17.3,UVA,06:35.2,,,,,,,,,,,,,Final,Pac-12 Challenge
206,2019-03-31,WHV,2000,WISC,06:30.6,USC,06:37.7,,,,,,,,,,,,,Final,Pac-12 Challenge
207,2019-04-01,WHV,1700,RIT,00:00.0,NPRK,00:12.0,ADRI,00:15.0,,,,,,,,,,,Final,"* Adrian College, North Park, RIT"
208,2019-04-03,MHV,2000,GEOR,05:40.1,MARI,05:48.3,,,,,,,,,,,,,Final,* Marietta College vs. Georgetown Universi
209,2019-04-05,WHV,2000,ALAB,06:31.5,CFLA,06:33.2,KANS,06:35.3,CLEM,06:36.7,OLDD,06:54.2,STET,07:01.7,,,,,Heat,Sunshine State Invitational||FIRA Championship
210,2019-04-05,WHV,2000,SMU,06:29.2,LOUV,06:31.3,KAST,06:34.7,TULS,06:36.3,UMIA,06:42.7,JAX,06:49.6,,,,,Heat,Sunshine State Invitational||FIRA Championship
211,2019-04-06,MHV,,NORT,05:53.6,ORST,06:04.9,,,,,,,,,,,,,Final,* Pac-12 Challenge
212,2019-04-06,MHV,,STAN,05:52.2,ORST,05:56.1,,,,,,,,,,,,,Final,* Pac-12 Challenge||Stanford/Oregon State
213,2019-04-06,MHV,,STET,05:59.4,JAX,06:00.5,EMBR,06:03.6,FLA,06:18.5,CFLA,06:25.5,EMOR,07:24.4,,,,,Final,FIRA Championship
214,2019-04-06,MHV,,WASH,05:40.1,NORT,05:47.4,,,,,,,,,,,,,Final,* Pac-12 Challenge
215,2019-04-06,MHV,,WASH,05:52.7,STAN,06:06.1,,,,,,,,,,,,,Final,* Pac-12 Challenge||Washington/Stanford
216,2019-04-06,MHV,,WAST,06:14.2,WWAS,06:19.2,LECL,06:50.8,,,,,,,,,,,Final,Covered Bridge Regatta
217,2019-04-06,MHV,,WAST,06:11.1,WWAS,06:16.6,CALM,06:35.1,LECL,06:42.3,SACS,06:54.3,,,,,,,Heat,Covered Bridge Regatta
218,2019-04-06,MHV,2000,BRWN,05:46.6,BU,05:48.4,,,,,,,,,,,,,Final,Michalson Cup
219,2019-04-06,MHV,2000,CSTG,06:07.4,TUFT,06:10.2,,,,,,,,,,,,,Final,Tufts/USCG
220,2019-04-06,MHV,2000,DART,06:02.1,COLU,06:06.3,MIT,06:10.9,HC,06:15.5,,,,,,,,,Final,Alumni Cup
221,2019-04-06,MHV,2000,GEOR,05:44.8,TEMP,05:55.1,,,,,,,,,,,,,Final,* Temple University v. Georgetown Universi
222,2019-04-06,MHV,2000,HARV,05:38.2,CORN,05:47.5,GW,05:56.9,,,,,,,,,,,Final,Harvard/Cornell
223,2019-04-06,MHV,2000,HOBR,05:47.0,TEMP,05:56.1,,,,,,,,,,,,,Final,* Temple University v. Hobart College
224,2019-04-06,MHV,2000,IONA,06:44.3,MANH,07:22.2,,,,,,,,,,,,,Final,Iona/Fairfield
225,2019-04-06,MHV,2000,ITHA,06:07.8,RIT,06:16.4,ROCH,06:55.1,,,,,,,,,,,Final,Ithaca/Rochester/RIT
226,2019-04-06,MHV,2000,PRIN,05:46.1,NAVY,05:56.5,,,,,,,,,,,,,Final,Navy-Princeton Cup
227,2019-04-06,MHV,2000,STJO,05:40.2,HOBR,05:42.9,,,,,,,,,,,,,Final,* Saint Joseph's University vs. Hobart Col
228,2019-04-06,MHV,2000,STJO,05:40.5,GEOR,05:44.8,,,,,,,,,,,,,Final,* Saint Joseph's University v. Georgetown
229,2019-04-06,MHV,2000,SYRA,05:54.4,WISC,06:04.6,,,,,,,,,,,,,Final,Syracuse/Wisconsin
230,2019-04-06,MHV,2000,UNIO,06:31.0,VASS,06:38.0,FRMA,06:40.0,,,,,,,,,,,Final,Union/F&M
231,2019-04-06,MHV,2000,WESL,06:10.0,WPI,06:16.3,UMAS,06:17.1,COLB,06:20.1,HAML,06:23.4,,,,,,,Final,Class of 2003 Cup
232,2019-04-06,MHV,2000,WILL,05:59.8,TUFT,06:05.2,,,,,,,,,,,,,Final,Tufts/USCG
233,2019-04-06,MHV,2000,WILL,06:06.3,CSTG,06:17.8,,,,,,,,,,,,,Final,Tufts/USCG
234,2019-04-06,MLV,2000,COLU,05:49.5,NAVY,05:51.9,,,,,,,,,,,,,Final,WIT Cup
235,2019-04-06,MLV,2000,CORN,05:38.2,PENN,05:40.2,HARV,05:42.0,,,,,,,,,,,Final,Matthews & Leonard Cups
236,2019-04-06,MLV,2000,PRIN,05:58.3,DART,06:01.9,DELA,06:02.1,TEMP,06:17.1,,,,,,,,,Final,Dartmouth/Delaware
237,2019-04-06,MLV,2000,YALE,05:38.3,GEOR,05:45.1,,,,,,,,,,,,,Final,Joy Cup
238,2019-04-06,WHV,,FLTC,06:46.0,FLA,06:51.3,BARR,06:54.8,EMBR,07:03.4,NOVS,07:05.5,ROLL,07:18.0,FLST,07:25.9,,,Final,FIRA Championship
239,2019-04-06,WHV,,MICH,06:30.5,UVA,06:37.8,,,,,,,,,,,,,Final,Big Ten/ACC Challenge
240,2019-04-06,WHV,,ORST,06:47.0,UPOR,07:01.2,PACL,07:10.1,PUGS,07:18.3,LECL,07:53.8,,,,,,,Final,Covered Bridge Regatta
241,2019-04-06,WHV,,SCLA,07:23.8,CHCO,07:55.4,WAST,08:00.0,,,,,,,,,,,Final,Covered Bridge Regatta
242,2019-04-06,WHV,,ORST,06:37.8,UPOR,06:51.1,PACL,06:59.1,SCLA,07:28.4,,,,,,,,,Heat,Covered Bridge Regatta
243,2019-04-06,WHV,,PUGS,07:01.4,LECL,07:30.3,WAST,07:38.5,CHCO,08:00.4,ORGN,08:12.0,,,,,,,Heat,Covered Bridge Regatta
244,2019-04-06,WHV,2000,ALAB,06:30.2,LOUV,06:33.4,CFLA,06:35.4,KAST,06:37.8,KANS,06:38.9,SMU*,06:39.6,,,,,Final,Sunshine State Invitational||FIRA Championship
245,2019-04-06,WHV,2000,BU,06:51.9,NORT,06:55.2,BC,07:04.0,,,,,,,,,,,Final,URI/BU/BC
246,2019-04-06,WHV,2000,BU#,06:50.3,BATE,07:01.9,,,,,,,,,,,,,Final,* Charles River Basin #4
247,2019-04-06,WHV,2000,DRAK,07:18.1,CREI,07:22.1,,,,,,,,,,,,,Final,Creighton/Drake
248,2019-04-06,WHV,2000,FRMA,07:04.5,VASS,07:05.5,UNIO,07:11.5,,,,,,,,,,,Final,Union/Vassar
249,2019-04-06,WHV,2000,HC,07:13.9,COLG,07:16.9,,,,,,,,,,,,,Final,Holy Cross/Colgate
250,2019-04-06,WHV,2000,ITHA,07:02.2,RIT,07:12.8,ROCH,07:45.9,,,,,,,,,,,Final,Ithaca/Rochester/RIT
251,2019-04-06,WHV,2000,MANH,07:17.6,IONA,07:33.2,,,,,,,,,,,,,Final,Fairfield/Iona||Sacred Heart/Iona/Manhattan
252,2019-04-06,WHV,2000,MICH,06:26.5,SYRA,06:30.8,DUKE,06:32.2,,,,,,,,,,,Final,Big Ten/ACC Challenge
253,2019-04-06,WHV,2000,NAVY,06:34.4,GEOR,06:42.4,LEHI,06:52.1,,,,,,,,,,,Final,Georgetown/Navy
254,2019-04-06,WHV,2000,OHST,06:26.9,UVA,06:31.5,,,,,,,,,,,,,Final,Big Ten/ACC Challenge
255,2019-04-06,WHV,2000,OHST,06:32.1,SYRA,06:36.5,DUKE,06:40.8,,,,,,,,,,,Final,Big Ten/ACC Challenge
256,2019-04-06,WHV,2000,TRIN,06:56.5,TUFT,06:57.2,,,,,,,,,,,,,Final,Tufts/Middlebury/Trinity/USCG
257,2019-04-06,WHV,2000,TRIN,07:18.0,CSTG,07:34.5,,,,,,,,,,,,,Final,Tufts/Middlebury/Trinity/USCG
258,2019-04-06,WHV,2000,TUFT,07:08.8,CSTG,07:22.4,,,,,,,,,,,,,Final,Tufts/Middlebury/Trinity/USCG
259,2019-04-06,WHV,2000,TULS,06:36.3,CLEM,06:38.7,UMIA,06:42.4,JAX,06:48.1,OLDD,06:52.5,STET,06:56.0,,,,,Final,Sunshine State Invitational||FIRA Championship
260,2019-04-06,WHV,2000,WASC,07:34.4,CLRK,07:37.3,CONC,07:45.8,JOWA,07:51.9,ASSP,07:54.0,,,,,,,Final,Assumption/Bryant||Clark/Bowdoin/Conn College
261,2019-04-06,WHV,2000,WILL,07:02.7,WELL,07:04.0,WLSM,07:05.8,,,,,,,,,,,Final,Williams/William Smith/Wellesley
262,2019-04-06,WHV,2000,WPI,07:03.7,SMIT,07:09.0,WESL,07:11.8,HAML,07:15.7,COLB,07:28.8,,,,,,,Final,Worcester 1st Week April
263,2019-04-06,WLV,2000,PRIN,06:50.9,RADC,07:01.0,,,,,,,,,,,,,Final,Class of 1999 Cup
264,2019-04-07,MHV,,NORT,05:40.6,STAN,05:44.1,,,,,,,,,,,,,Final,* Pac-12 Challenge
265,2019-04-07,MHV,,PURD,06:04.1,UCSD,06:06.4,SCLA,06:08.2,MIT,06:12.6,OC,06:12.9,UCDV,06:13.9,UCSB,06:14.3,UCLA,06:21.6,Final,San Diego Crew Classic
266,2019-04-07,MHV,,UMAS,05:54.0,CONN,05:59.8,MALW,06:07.9,URI,06:10.9,UNH,06:17.8,,,,,,,Final,Patriot Cup
267,2019-04-07,MHV,,USD,06:17.5,BC,06:21.6,ARMY,06:22.9,FORD,06:29.1,LOMY,06:35.1,SDSU,06:44.0,CALG,06:52.4,CSLB,07:28.3,Final,San Diego Crew Classic
268,2019-04-07,MHV,,WASH,05:36.2,ORST,05:56.6,,,,,,,,,,,,,Final,* Pac-12 Challenge||Washington/Oregon State
269,2019-04-07,MHV,,YALE,05:52.8,CAL,06:00.0,,,,,,,,,,,,,Final,San Diego Crew Classic
270,2019-04-07,MHV,,PURD,06:04.1,SCLA,06:07.9,OC,06:14.3,UCLA,06:16.7,ARMY,06:17.8,FORD,06:26.7,SDSU,06:40.6,CSLB,07:19.8,Heat,San Diego Crew Classic
271,2019-04-07,MHV,,UCSD,06:06.4,UCSB,06:09.7,UCDV,06:11.5,MIT,06:11.8,BC,06:12.9,USD,06:13.3,LOMY,06:25.9,CALG,06:46.0,Heat,San Diego Crew Classic
272,2019-04-07,MHV,1750,UVM,05:56.7,STLA,06:08.3,SKID,06:18.1,,,,,,,,,,,Final,Ithaca/St Lawrence/Skidmore
273,2019-04-07,MHV,1800,MIDD,06:39.0,BOWD,06:53.0,AMHR,07:26.0,,,,,,,,,,,Final,Big Three
274,2019-04-07,MHV,1900,GV,06:33.0,VAND,06:42.4,CWES,06:52.8,,,,,,,,,,,Final,Lubbers Cup
275,2019-04-07,MHV,1900,MICH,06:14.2,ND,06:17.6,OHST,06:29.3,,,,,,,,,,,Final,Lubbers Cup
276,2019-04-07,MHV,1900,MICH,06:15.6,GV,06:33.7,CWES,07:00.7,,,,,,,,,,,Final,Lubbers Cup
277,2019-04-07,MHV,1900,MICH,06:31.0,VAND,06:56.0,CWES,07:02.0,,,,,,,,,,,Final,Lubbers Cup
278,2019-04-07,MHV,1900,ND,06:22.0,GV,06:25.0,OHST,06:42.0,,,,,,,,,,,Final,Lubbers Cup
279,2019-04-07,MHV,1900,ND,06:22.9,OHST,06:41.3,VAND,07:06.4,,,,,,,,,,,Final,Lubbers Cup
280,2019-04-07,MHV,2000,BUCK,05:34.6,LAFA,05:47.7,,,,,,,,,,,,,Final,* River Cup: Lehigh vs Lafayette w/guests
281,2019-04-07,MHV,2000,LEHI,05:56.3,LAFA,06:03.7,,,,,,,,,,,,,Final,* River Cup: Lehigh vs Lafayette w/guests
282,2019-04-07,MHV,2000,MERC,05:31.2,LEHI,05:43.9,,,,,,,,,,,,,Final,* River Cup: Lehigh vs Lafayette w/guests
283,2019-04-07,MHV,2000,MERC,05:44.2,BUCK,05:52.1,,,,,,,,,,,,,Final,* River Cup: Lehigh vs Lafayette w/guests
284,2019-04-07,MHV,2000,MRST,06:24.2,WPI,06:36.8,BATE,06:37.4,HAML,06:49.6,,,,,,,,,Final,WPI/Bates/Rochester
285,2019-04-07,MHV,2000,PUGS,06:34.6,PACL,06:38.8,,,,,,,,,,,,,Final,Lamberth Cup
286,2019-04-07,MLV,,FORD,07:01.2,UCSB,07:06.5,,,,,,,,,,,,,Final,San Diego Crew Classic
287,2019-04-07,MLV,2000,HARV,05:42.9,COLU,05:44.5,GEOR,05:52.9,,,,,,,,,,,Final,Wales-Kirrane Cup
288,2019-04-07,WHV,,CAL,06:33.4,WASH,06:35.1,TEX,06:35.9,STAN,06:40.0,UCLA,06:50.3,WAST,06:54.3,,,,,Final,San Diego Crew Classic
289,2019-04-07,WHV,,DREX,06:48.6,LOMY,06:52.5,USD,06:55.9,SACS,06:56.2,SPAC,06:57.2,GEOR,06:58.8,,,,,Final,San Diego Crew Classic
290,2019-04-07,WHV,,STAN#,06:52.1,GONZ,06:54.8,OKLA,06:56.6,TENN,06:59.2,SDSU,07:00.6,,,,,,,Final,San Diego Crew Classic
291,2019-04-07,WHV,,UCSB,06:58.3,PURD,07:06.5,ARMY,07:12.0,CALG,07:16.3,UCDV,07:19.5,UCIR,07:24.9,,,,,Final,San Diego Crew Classic
292,2019-04-07,WHV,,UNH,06:34.3,URI,06:54.3,MALW,07:03.4,,,,,,,,,,,Final,Patriot Cup
293,2019-04-07,WHV,,WISC,07:00.0,UCSD,07:05.2,STMY,07:08.2,FORD,07:15.7,,,,,,,,,Final,San Diego Crew Classic
294,2019-04-07,WHV,,CAL,06:19.3,TEX,06:21.6,WAST,06:35.1,STAN#,06:38.2,OKLA,06:47.1,,,,,,,Heat,San Diego Crew Classic
295,2019-04-07,WHV,,GEOR,06:47.9,SACS,06:49.4,SPAC,06:50.6,STMY,06:53.1,FORD,07:04.1,,,,,,,Heat,San Diego Crew Classic
296,2019-04-07,WHV,,UCSB,06:52.8,PURD,06:59.8,CALG,07:06.4,UCDV,07:13.1,ARMY,07:14.6,UCIR,07:21.5,,,,,Heat,San Diego Crew Classic
297,2019-04-07,WHV,,USD,06:39.6,DREX,06:40.0,LOMY,06:41.6,WISC,06:41.9,UCSD,06:51.1,,,,,,,Heat,San Diego Crew Classic
298,2019-04-07,WHV,,WASH,06:24.2,STAN,06:25.9,UCLA,06:35.6,TENN,06:45.4,GONZ,06:47.2,SDSU,06:57.0,,,,,Heat,San Diego Crew Classic
299,2019-04-07,WHV,1750,UVM,06:33.5,STLA,06:39.1,SKID,06:57.1,,,,,,,,,,,Final,* Ithaca/St Lawrence/Skidmore
300,2019-04-07,WHV,1800,AMHR,08:15.0,MIDD,08:25.0,BOWD,08:47.0,,,,,,,,,,,Final,Big Three
301,2019-04-07,WHV,1900,CWES,07:55.2,GV,08:05.7,OHSC,08:45.5,,,,,,,,,,,Final,Lubbers Cup
302,2019-04-07,WHV,1900,GV,07:46.1,CWES,07:54.9,OHSC,08:20.2,,,,,,,,,,,Final,Lubbers Cup
303,2019-04-07,WHV,1900,GV,08:00.0,CWES,08:15.0,OHSC,08:51.0,,,,,,,,,,,Final,Lubbers Cup
304,2019-04-07,WHV,1900,WLSM,06:17.6,ROCH,06:46.3,,,,,,,,,,,,,Final,William Smith/Rochester
305,2019-04-07,WHV,2000,BATE,06:55.3,RADC#,06:56.1,,,,,,,,,,,,,Final,* Radcliffe Lightweights vs. Bates
306,2019-04-07,WHV,2000,BC,06:59.5,CONN,07:00.3,HC,07:24.5,,,,,,,,,,,Final,Irving-Christensen Cup
307,2019-04-07,WHV,2000,BRWN,06:14.2,DART,06:37.1,,,,,,,,,,,,,Final,"* Ivy Invite, PM race- Dartmouth and Brown"
308,2019-04-07,WHV,2000,BRWN,06:22.8,YALE,06:25.7,,,,,,,,,,,,,Final,"* Ivy Invite, AM race- Yale and Brown"
309,2019-04-07,WHV,2000,COLU,06:40.3,CORN,06:43.2,,,,,,,,,,,,,Final,"* Ivy Invite, AM race-Cornell and Columbia"
310,2019-04-07,WHV,2000,DAYT,07:06.3,CANI,07:10.8,GMAS,07:16.1,LOYO,07:22.1,FAIR,07:24.9,ROMO,07:27.8,,,,,Final,Cooper Invitational
311,2019-04-07,WHV,2000,EMIC,06:57.1,BUCK,06:58.8,MRST,07:00.4,VILN,07:08.0,DELA,07:10.4,DUQN,07:22.4,,,,,Final,Cooper Invitational
312,2019-04-07,WHV,2000,ITHA,07:27.9,GENS,07:45.8,,,,,,,,,,,,,Final,Ithaca/Geneseo/St John Fisher
313,2019-04-07,WHV,2000,LEHI,06:17.8,TJEF,06:25.9,,,,,,,,,,,,,Final,River Cup
314,2019-04-07,WHV,2000,LEHI,06:33.3,LAFA,06:48.4,,,,,,,,,,,,,Final,River Cup
315,2019-04-07,WHV,2000,MERC,06:21.9,LAFA,06:25.3,,,,,,,,,,,,,Final,River Cup
316,2019-04-07,WHV,2000,PACL,06:51.5,PUGS,06:57.4,,,,,,,,,,,,,Final,Lamberth Cup
317,2019-04-07,WHV,2000,PRIN,06:13.1,RADC,06:25.5,CORN,06:30.1,,,,,,,,,,,Final,Class of 1975 Cup
318,2019-04-07,WHV,2000,PRIN,06:25.3,RADC,06:29.0,PENN,06:42.0,DART,06:45.3,,,,,,,,,Final,Class of 1984 Plaque
319,2019-04-07,WHV,2000,SIMM,07:32.5,CLRK,07:36.4,ASSP,07:43.7,JOWA,07:57.2,,,,,,,,,Final,Assumption/Bryant
320,2019-04-07,WHV,2000,SMIT,06:43.6,TUFT,07:01.4,,,,,,,,,,,,,Final,Smith/Tufts
321,2019-04-07,WHV,2000,SMIT,06:55.4,AMHR,07:22.3,,,,,,,,,,,,,Final,Smith/Amherst
322,2019-04-07,WHV,2000,TJEF,06:38.4,MERC,06:48.3,,,,,,,,,,,,,Final,River Cup
323,2019-04-07,WHV,2000,TUFT,07:02.8,AMHR,07:08.3,,,,,,,,,,,,,Final,Tufts/Amherst
324,2019-04-07,WHV,2000,WPI,07:04.6,HAML,07:11.8,MTHO,07:23.6,WASC,07:27.7,,,,,,,,,Final,Assumption/Bryant
325,2019-04-07,WHV,2000,YALE,06:14.1,PENN,06:23.6,COLU,06:24.7,,,,,,,,,,,Final,Connell Cup
326,2019-04-07,WHV,2000,BUCK,07:04.8,VILN,07:09.0,DAYT,07:13.2,LOYO,07:32.7,SACH,08:10.7,,,,,,,Heat,Cooper Invitational
327,2019-04-07,WHV,2000,EMIC,07:02.0,DELA,07:06.9,CANI,07:12.5,ROMO,07:37.6,,,,,,,,,Heat,Cooper Invitational
328,2019-04-07,WHV,2000,HAML,07:05.8,MTHO,07:14.4,CLRK,07:22.1,JOWA,07:33.1,,,,,,,,,Heat,Assumption/Bryant
329,2019-04-07,WHV,2000,MRST,07:05.4,DUQN,07:10.9,GMAS,07:18.1,FAIR,07:26.1,,,,,,,,,Heat,Cooper Invitational
330,2019-04-07,WHV,2000,WPI,07:02.5,WASC,07:14.1,SIMM,07:18.3,ASSP,07:36.0,,,,,,,,,Heat,Assumption/Bryant
331,2019-04-12,MHV,,DREX,05:45.3,GW*,05:48.5,,,,,,,,,,,,,Final,GW Invitational
332,2019-04-12,MHV,,FLTC,05:47.9,HC,05:56.2,,,,,,,,,,,,,Final,GW Invitational
333,2019-04-12,MHV,,NAVY,05:40.1,GEOR,05:55.2,,,,,,,,,,,,,Final,GW Invitational
334,2019-04-12,WHV,,DREX,06:36.7,DUQN,06:52.4,,,,,,,,,,,,,Final,GW Invitational
335,2019-04-12,WHV,,GW,06:44.7,MIT,06:46.8,,,,,,,,,,,,,Final,GW Invitational
336,2019-04-12,WHV,,URI,06:32.6,STJO,06:50.4,,,,,,,,,,,,,Final,GW Invitational
337,2019-04-13,MHV,,CAL,05:33.2,HOBR,05:48.4,,,,,,,,,,,,,Final,Stanford Invitational
338,2019-04-13,MHV,,CAL,05:36.0,WISC,05:50.6,,,,,,,,,,,,,Final,Stanford Invitational
339,2019-04-13,MHV,,COLB,05:45.3,AMHR,06:13.8,,,,,,,,,,,,,Final,Colby/USCG/UMass-Lowell||UMass-Lowell/Amherst
340,2019-04-13,MHV,,CSTG,05:50.2,COLB,05:51.0,,,,,,,,,,,,,Final,Colby/USCG/UMass-Lowell||UMass-Lowell/Amherst
341,2019-04-13,MHV,,CSTG,05:52.6,MALW,06:01.4,,,,,,,,,,,,,Final,Colby/USCG/UMass-Lowell||UMass-Lowell/Amherst
342,2019-04-13,MHV,,DREX,05:40.2,GEOR,05:47.3,,,,,,,,,,,,,Final,GW Invitational
343,2019-04-13,MHV,,FAIR,07:04.0,IONA,07:20.0,ALBY,08:06.0,,,,,,,,,,,Final,SHU Invitational
344,2019-04-13,MHV,,FLTC,05:35.4,GW,05:39.1,,,,,,,,,,,,,Final,GW Invitational
345,2019-04-13,MHV,,FLTC,05:42.3,GEOR,05:48.5,,,,,,,,,,,,,Final,GW Invitational
346,2019-04-13,MHV,,GV,06:16.3,UCHI,06:46.3,MIOH,06:50.4,MARQ,07:23.0,STLO,07:27.5,,,,,,,Final,Illinois Invitational
347,2019-04-13,MHV,,GW,05:43.3,HC,05:49.3,,,,,,,,,,,,,Final,GW Invitational
348,2019-04-13,MHV,,MALW,05:57.9,AMHR,06:18.6,,,,,,,,,,,,,Final,Colby/USCG/UMass-Lowell||UMass-Lowell/Amherst
349,2019-04-13,MHV,,NAVY,05:33.6,DREX,05:39.5,,,,,,,,,,,,,Final,GW Invitational
350,2019-04-13,MHV,,NAVY,05:36.3,HC,05:55.2,,,,,,,,,,,,,Final,GW Invitational
351,2019-04-13,MHV,,ORST,06:04.2,SCLA,06:10.7,,,,,,,,,,,,,Final,Stanford Invitational
352,2019-04-13,MHV,,STAN,05:39.7,SCLA,05:55.8,,,,,,,,,,,,,Final,Stanford Invitational
353,2019-04-13,MHV,,STAN,05:48.1,HOBR,05:51.2,,,,,,,,,,,,,Final,Stanford Invitational
354,2019-04-13,MHV,,WISC,05:41.4,ORST,05:43.8,,,,,,,,,,,,,Final,Stanford Invitational
355,2019-04-13,MHV,1750,UVM,05:28.4,MIDD,05:35.7,,,,,,,,,,,,,Final,Vermont Cup
356,2019-04-13,MHV,2000,BATE,05:59.1,UMAS,06:03.8,,,,,,,,,,,,,Final,Bates/Tufts/Wesleyan/UNH
357,2019-04-13,MHV,2000,CAL,05:36.0,WISC,05:50.6,,,,,,,,,,,,,Final,California/Wisconsin||Stanford Invitational
358,2019-04-13,MHV,2000,COLU,05:50.2,RUTG,06:05.1,,,,,,,,,,,,,Final,Collins Cup (NY-NJ)
359,2019-04-13,MHV,2000,GONZ,06:19.4,WAST,06:20.6,,,,,,,,,,,,,Final,Fawley Cup
360,2019-04-13,MHV,2000,LASL,06:13.6,LOYO,06:32.0,,,,,,,,,,,,,Final,La Salle/Loyola
361,2019-04-13,MHV,2000,MINN,06:16.0,MSOE,06:57.7,,,,,,,,,,,,,Final,Minnesota/MSOE
362,2019-04-13,MHV,2000,MIT,06:35.0,WILL,06:37.1,WPI,06:38.9,CONC,07:54.0,,,,,,,,,Final,Donahue Cup
363,2019-04-13,MHV,2000,OC,06:06.0,UCIR,06:08.4,,,,,,,,,,,,,Final,Collins Cup (CA)
364,2019-04-13,MHV,2000,OHST,06:22.4,MIST,06:51.6,,,,,,,,,,,,,Final,States Cup
365,2019-04-13,MHV,2000,PRIN,05:34.5,PENN,05:38.9,COLU,05:41.7,,,,,,,,,,,Final,Childs Cup
366,2019-04-13,MHV,2000,RIT,06:04.8,HAML,06:07.0,,,,,,,,,,,,,Final,Hamilton/RIT
367,2019-04-13,MHV,2000,TUFT,05:54.5,BATE,05:58.8,,,,,,,,,,,,,Final,Bates/Tufts/Wesleyan/UNH
368,2019-04-13,MHV,2000,UCLA,05:55.5,LOMY,05:59.4,,,,,,,,,,,,,Final,UCLA/LMU
369,2019-04-13,MHV,2000,WESL,05:55.9,TUFT,05:59.9,,,,,,,,,,,,,Final,Bates/Tufts/Wesleyan/UNH
370,2019-04-13,MHV,2000,WESL,05:59.6,UMAS,06:04.2,,,,,,,,,,,,,Final,Bates/Tufts/Wesleyan/UNH
371,2019-04-13,MHV,2000,YALE,05:32.1,DART,05:43.3,,,,,,,,,,,,,Final,Olympic Axe
372,2019-04-13,MHV,2000,CARN,06:33.9,TRIN,06:42.8,STMD,07:03.0,,,,,,,,,,,Heat,Knecht Cup
373,2019-04-13,MHV,2000,COLG,05:53.2,TEMP#,05:58.2,MERC#,06:00.3,DELA,06:07.5,CONN,06:09.8,,,,,,,Heat,Knecht Cup
374,2019-04-13,MHV,2000,DELA#,05:52.1,COLG,05:56.1,UVA,06:02.7,ARMY,06:03.7,ITHA,06:07.7,DELA,06:11.5,,,,,Heat,Knecht Cup
375,2019-04-13,MHV,2000,DELA#,05:52.6,TRIN,05:56.1,UNC,05:58.6,UVA,05:59.0,,,,,,,,,Heat,Knecht Cup
376,2019-04-13,MHV,2000,MERC#,05:52.9,MICH,05:53.6,TRIN,05:56.9,TEMP#,05:57.6,UNC,06:08.6,CONN,06:16.4,,,,,Heat,Knecht Cup
377,2019-04-13,MHV,2000,MICH,05:58.5,ITHA,06:03.0,ARMY,06:03.6,MARI,06:10.7,URI,06:23.0,,,,,,,Heat,Knecht Cup
378,2019-04-13,MHV,2000,MIT#,06:10.6,WASC,06:29.8,FRMA,06:36.9,USMM,06:58.8,,,,,,,,,Heat,Knecht Cup
379,2019-04-13,MHV,2000,PITT,06:14.4,CONN,07:12.2,,,,,,,,,,,,,Heat,Knecht Cup
380,2019-04-13,MHV,2000,VILN,06:18.1,GMAS,06:33.3,UNH,06:34.0,,,,,,,,,,,Heat,Knecht Cup
381,2019-04-13,MLV,2000,COLU,05:44.6,PENN,05:48.1,YALE,05:51.4,,,,,,,,,,,Final,Dodge Cup
382,2019-04-13,MLV,2000,CORN,05:45.9,PRIN,05:48.5,,,,,,,,,,,,,Final,Platt Cup
383,2019-04-13,MLV,2000,HARV,05:28.4,DART,05:34.4,,,,,,,,,,,,,Final,Biglin Bowl
384,2019-04-13,MLV,2000,NAVY,05:43.2,GEOR,05:44.1,,,,,,,,,,,,,Final,Forster Cup
385,2019-04-13,WHV,,DRAK,07:14.6,GV,07:17.0,ILLI,07:50.5,MARQ,08:09.1,UCHI,08:41.6,,,,,,,Final,Illinois Invitational
386,2019-04-13,WHV,,DREX,06:16.8,GW,06:26.5,,,,,,,,,,,,,Final,GW Invitational
