,Unnamed: 0,raceid,date,crewtype,racetype,file,number,teams,racename,distance,team,time,minutes,seconds,time_in_secs,race,idlag1,idlag2,idlag3,idlag4,idlag5,date_lag_1,racetype_lag_1,time_in_secs_lag_1,teams_lag_1,racename_lag_1,date_lag_2,racetype_lag_2,time_in_secs_lag_2,teams_lag_2,racename_lag_2,date_lag_3,racetype_lag_3,time_in_secs_lag_3,teams_lag_3,racename_lag_3,date_lag_4,racetype_lag_4,time_in_secs_lag_4,teams_lag_4,racename_lag_4,date_lag_5,racetype_lag_5,time_in_secs_lag_5,teams_lag_5,racename_lag_5,race_year,race_year_lag1,race_year_lag2,race_year_lag3,race_year_lag4,average_time,race_year_lag1.1,average_time_lag2,race_year_lag2.1,average_time_lag3,race_year_lag3.1,average_time_lag4,race_year_lag4.1,teams_in_race,days_off,race_month,average_time_lag1,mean_race_time_lag_1,median_race_time_lag_1,upto_date_lag_1,mean_race_time_lag_2,median_race_time_lag_2,upto_date_lag_2,mean_race_time_lag_3,median_race_time_lag_3,upto_date_lag_3,mean_race_time_lag_4,median_race_time_lag_4,upto_date_lag_4,mean_race_time_lag_5,median_race_time_lag_5,upto_date_lag_5
111,411,9691,2017-04-08,MHV,Final,RowData2017.csv,1,"['HOBR', 'MIT', 'DREX']",George Washington Invitational,2000.0,HOBR,05:18.5,5,18.5,318.5,9691,9577,9561,9091,8901,8134,2017-04-01,Final,379.1,"['HOBR', 'ITHA']",Cayuga Duals: AM Pairings,2017-04-01,Final,385.2,"['CORN#', 'HOBR']",Cayuga Duals: PM pairings,2016-05-01,Final,374.0,"['COLU', 'NAVY', 'GW', 'HOBR']",Stevenson Trophy,2016-04-23,Final,389.1,"['HOBR', 'RIT', 'SKID', 'STLA', 'ROCH', 'UNIO', 'STJF']",Liberty League Championship,2016-03-26,Final,384.6,"['MICH', 'HOBR']",Cayuga Duals,2017,2016,2015,2014,2013,380.75,2016,352.76666666666665,2015,355.35,2014,381.95,2013,3,7,4,380.75,374.2220119981545,370.6,2017-04-01,374.2220119981545,370.6,2017-04-01,374.0323628219486,370.25,2016-05-01,373.61971411554515,369.9,2016-04-23,372.64518970189715,369.55,2016-03-26
112,14,9515,2017-03-26,MHV,Final,RowData2017.csv,2,"['OC', 'UCLA']",Orange Coast College vs. UCLA,2000.0,UCLA,06:10.4,6,10.4,370.4,9515,9408,9371,8932,8685,8135,2017-03-12,Final,375.4,"['USD', 'OC', 'UCIR', 'UCSB', 'SDSU', 'UCLA', 'CSLB']",Newport Regatta,2017-03-04,Final,360.6,"['UCSD', 'UCDV', 'UCLA', 'UCIR', 'UCSB']",Henry Nicholas III - UC Challenge Cup,2016-04-24,Final,399.7,"['UCLA', 'USC']",Hillen Cup,2016-04-16,Final,367.5,"['LOMY', 'UCLA']",The Guy Lundberg Memorial Cup,2016-03-26,Final,365.7,"['OC', 'UCLA']",UCLA vs. Orange Coast College,2017,2016,2015,2014,2013,378.01666666666665,2016,376.03333333333336,2015,375.4,2014,369.6166666666666,2013,2,14,3,378.01666666666665,373.8229789318964,370.3,2017-03-12,373.73813056379845,370.2,2017-03-04,374.0589072282301,370.3,2016-04-24,373.6779889638261,369.9,2016-04-16,372.64518970189715,369.55,2016-03-26
113,410,9577,2017-04-01,MHV,Final,RowData2017.csv,1,"['HOBR', 'ITHA']",Cayuga Duals: AM Pairings,2000.0,HOBR,06:19.1,6,19.1,379.1,9577,9561,9091,8901,8134,8116,2017-04-01,Final,385.2,"['CORN#', 'HOBR']",Cayuga Duals: PM pairings,2016-05-01,Final,374.0,"['COLU', 'NAVY', 'GW', 'HOBR']",Stevenson Trophy,2016-04-23,Final,389.1,"['HOBR', 'RIT', 'SKID', 'STLA', 'ROCH', 'UNIO', 'STJF']",Liberty League Championship,2016-03-26,Final,384.6,"['MICH', 'HOBR']",Cayuga Duals,2016-03-26,Final,375.3,"['HOBR', 'ITHA']",Cayuga Duals,2017,2016,2015,2014,2013,380.75,2016,352.76666666666665,2015,355.35,2014,381.95,2013,2,0,4,380.75,374.2220119981545,370.6,2017-04-01,374.0323628219486,370.25,2016-05-01,373.61971411554515,369.9,2016-04-23,372.64518970189715,369.55,2016-03-26,372.64518970189715,369.55,2016-03-26
114,75,9408,2017-03-12,MHV,Final,RowData2017.csv,2,"['USD', 'OC', 'UCIR', 'UCSB', 'SDSU', 'UCLA', 'CSLB']",Newport Regatta,2000.0,OC,05:56.4,5,56.4,356.4,9408,9315,9312,9294,8476,8135,2016-05-29,Heat,366.8,"['MICH', 'UCSB', 'PURD', 'OC', 'BC', 'TEX', 'WAST', 'MINN']",ACRA Championship,2016-05-29,Final,364.5,"['MICH', 'UCSB', 'UVA', 'UNC', 'GV', 'OC', 'PURD', 'CINC']",ACRA Championship,2016-05-28,Heat,355.4,"['UVA', 'BC', 'OC', 'UNH', 'PITT', 'DEPA', 'ILLI']",ACRA Championship,2016-04-09,Final,351.1,"['OC', 'UCIR']",The Collins Cup,2016-03-26,Final,362.1,"['OC', 'UCLA']",UCLA vs. Orange Coast College,2017,2016,2015,2014,2013,362.0166666666667,2016,365.9666666666667,2015,364.6,2014,359.66,2013,7,287,3,362.0166666666667,373.6706598984773,370.0,2016-05-29,373.6706598984773,370.0,2016-05-29,373.66984375,369.95,2016-05-28,373.4618654822336,370.0,2016-04-09,372.64518970189715,369.55,2016-03-26
115,442,9868,2017-04-15,MHV,Final,RowData2017.csv,4,"['ORGN', 'WWAS', 'SONO', 'PUGS']",Collegiate Covered Bridge Regatta,2000.0,PUGS,07:00.3,7,0.3,420.3,9868,9833,9587,8929,8478,8119,2017-04-15,Heat,414.0,"['ORGN', 'PUGS', 'HUMS']",Collegiate Covered Bridge Regatta,2017-04-01,Final,387.7,"['PUGS', 'LECL']",Husky Open,2016-04-24,Final,388.2,"['PUGS', 'WWAS', 'LECL']",Cascade Cup Regatta,2016-04-09,Final,379.3,"['PUGS', 'LECL']",Logger Invitational,2016-03-26,Final,388.8,"['GONZ', 'PUGS']",Gonzaga vs. University of Puget Sound,2017,2016,2015,2014,2013,385.4333333333333,2016,387.25,2015,405.2,2014,422.5,2013,4,0,4,385.4333333333333,375.7254306808866,371.85,2017-04-15,374.2220119981545,370.6,2017-04-01,374.0589072282301,370.3,2016-04-24,373.4618654822336,370.0,2016-04-09,372.64518970189715,369.55,2016-03-26
116,33,9375,2017-03-04,MHV,Final,RowData2017.csv,2,"['ORST', 'UCSB']",Lake Las Vegas Collegiate Invitational,2000.0,UCSB,05:58.6,5,58.6,358.6,9375,9371,9315,9312,9292,8142,2017-03-04,Final,390.2,"['UCSD', 'UCDV', 'UCLA', 'UCIR', 'UCSB']",Henry Nicholas III - UC Challenge Cup,2016-05-29,Heat,360.6,"['MICH', 'UCSB', 'PURD', 'OC', 'BC', 'TEX', 'WAST', 'MINN']",ACRA Championship,2016-05-29,Final,354.0,"['MICH', 'UCSB', 'UVA', 'UNC', 'GV', 'OC', 'PURD', 'CINC']",ACRA Championship,2016-05-28,Heat,353.2,"['UCSB', 'CINC', 'UCDV', 'WAST', 'WWAS', 'COLO', 'UGA']",ACRA Championship,2016-03-26,Final,384.7,"['UCSB', 'LOMY', 'USC']",Gordon Cup,2017,2016,2015,2014,2013,361.4,2016,356.3833333333334,2015,367.5,2014,361.44,2013,2,0,3,361.4,373.73813056379845,370.2,2017-03-04,373.6706598984773,370.0,2016-05-29,373.6706598984773,370.0,2016-05-29,373.66984375,369.95,2016-05-28,372.64518970189715,369.55,2016-03-26
117,62,9398,2017-03-11,MHV,Final,RowData2017.csv,1,"['TEX', 'LSU']",Texas Crew vs. LSU,2000.0,TEX,05:55.8,5,55.8,355.8,9398,9315,9311,9297,9289,8138,2016-05-29,Heat,379.9,"['MICH', 'UCSB', 'PURD', 'OC', 'BC', 'TEX', 'WAST', 'MINN']",ACRA Championship,2016-05-29,Final,377.6,"['BC', 'UCDV', 'UMAS', 'BUCK', 'MINN', 'TEX', 'WAST', 'UNH']",ACRA Championship,2016-05-28,Heat,371.6,"['UCDV', 'TEX', 'MIST', 'SDSU', 'PITT']",ACRA Championship,2016-05-28,Heat,369.9,"['MICH', 'UNC', 'UMAS', 'TEX', 'BUCK', 'CONN', 'MIST']",ACRA Championship,2016-03-26,Final,377.0,"['TEX', 'TXAM']",Golden Oar 2016,2017,2016,2015,2014,2013,375.2,2016,388.0,2015,381.0,2014,388.25,2013,2,286,3,375.2,373.6706598984773,370.0,2016-05-29,373.6706598984773,370.0,2016-05-29,373.66984375,369.95,2016-05-28,373.66984375,369.95,2016-05-28,372.64518970189715,369.55,2016-03-26
118,44,9516,2017-03-26,MHV,Final,RowData2017.csv,1,"['ORST', 'GONZ']",Gonzaga vs. Oregon State,2000.0,ORST,06:07.2,6,7.2,367.2,9516,9377,9375,9244,8899,8556,2017-03-05,Final,391.8,"['ORST', 'UCSB', 'SDSU']",Lake Las Vegas Collegiate Invitational,2017-03-04,Final,353.2,"['ORST', 'UCSB']",Lake Las Vegas Collegiate Invitational,2016-05-16,Final,359.8,"['CAL', 'WASH', 'STAN', 'ORST', 'WAST', 'COLO']",PAC-12 Championship,2016-04-23,Final,392.3,"['ORST', 'GONZ']",Oregon State University vs. Gonzaga University,2016-04-15,Final,383.0,"['CAL', 'ORST']",Stanford Invitational,2017,2016,2015,2014,2013,369.58,2016,364.15,2015,354.7999999999999,2014,366.0,2013,2,21,3,369.58,373.70349926071975,370.1,2017-03-05,373.73813056379845,370.2,2017-03-04,374.1232694355697,370.4,2016-05-16,373.61971411554515,369.9,2016-04-23,373.68569674647046,369.9,2016-04-15
119,498,9772,2017-04-14,MHV,Final,RowData2017.csv,1,"['CAL', 'HOBR']",Stanford Invitational: Cal vs. Hobart,2000.0,CAL,05:56.3,5,56.3,356.3,9772,9620,9244,9033,8877,8556,2017-04-02,Final,335.5,"['CAL', 'YALE', 'STAN', 'UVIC', 'UCSB', 'MICH']",San Diego Crew Classic,2016-05-16,Final,339.9,"['CAL', 'WASH', 'STAN', 'ORST', 'WAST', 'COLO']",PAC-12 Championship,2016-04-30,Final,336.6,"['CAL', 'STAN']",Big Row,2016-04-23,Final,327.3,"['CAL', 'WASH']",California vs. Washington,2016-04-15,Final,351.8,"['CAL', 'ORST']",Stanford Invitational,2017,2016,2015,2014,2013,338.9,2016,337.96666666666664,2015,342.7999999999999,2014,341.3400000000001,2013,2,12,4,338.9,375.26017025089635,371.55,2017-04-02,374.1232694355697,370.4,2016-05-16,374.1495765104462,370.3,2016-04-30,373.61971411554515,369.9,2016-04-23,373.68569674647046,369.9,2016-04-15
120,353,9722,2017-04-08,MHV,Final,RowData2017.csv,5,"['WPI', 'WESL', 'COLB', 'UMAS', 'HAML']",Class of 2003 cup,2000.0,HAML,06:14.9,6,14.9,374.9,9722,9622,9621,9504,8909,8898,2017-04-02,Final,428.7,"['HAML', 'FRMA', 'SKID']",Hamilton College vs. Franklin & Marshall,2017-04-02,Final,428.7,"['HAML', 'FRMA', 'SKID']",Hamilton College vs. Franklin & Marshall,2017-03-25,Heat,376.6,"['STJO', 'DELA', 'UMAS', 'HAML', 'LOYO', 'STMD']",35th Murphy Cup,2016-04-23,Final,405.7,"['ITHA*', 'HAML']",Ithaca/Marist/Colgate/Hamilton,2016-04-23,Final,398.0,"['HAML', 'COLG']",Ithaca/Marist/Colgate/Hamilton,2017,2016,2015,2014,2013,383.3,2016,396.12,2015,378.03333333333336,2014,385.25,2013,5,6,4,383.3,375.26017025089635,371.55,2017-04-02,375.26017025089635,371.55,2017-04-02,374.167536782155,370.8,2017-03-25,373.61971411554515,369.9,2016-04-23,373.61971411554515,369.9,2016-04-23
121,1355,10577,2018-04-08,MHV,Final,RowData2018.csv,1,"['IONA', 'MANH']",Iona College vs. Manhattan College,2000.0,IONA,06:59.4,6,59.4,419.4,10577,10022,10004,9689,8890,8880,2017-04-29,Heat,409.1,"['CONN', 'IONA', 'RPI']",Spring Metropolitan Championship Regatta,2017-04-29,Final,441.4,"['CONN', 'FAIR', 'GENS', 'IONA', 'RPI']",Spring Metropolitan Championship Regatta,2017-04-08,Final,396.7,"['LASL', 'IONA']",La Salle University vs. Iona College,2016-04-23,Heat,379.5,"['FAIR', 'NYM', 'IONA', 'RPI', 'VASS']",Metropolitan Intercollegiate Rowing Association,2016-04-23,Final,417.7,"['FAIR', 'NYM', 'GENS', 'BING', 'IONA', 'ALBY']",Metropolitan Intercollegiate Rowing Association,2018,2017,2016,2015,2014,415.7333333333333,2017,419.33333333333326,2016,441.58333333333326,2015,355.15,2014,2,344,4,415.7333333333333,376.07951127819615,372.3,2017-04-29,376.07951127819615,372.3,2017-04-29,375.8224258289706,371.7,2017-04-08,373.61971411554515,369.9,2016-04-23,373.61971411554515,369.9,2016-04-23
122,590,10020,2017-04-29,MHV,Heat,RowData2017.csv,1,"['FAIR', 'GENS', 'BING', 'STEV']",Spring Metropolitan Championship Regatta,2000.0,FAIR,06:34.0,6,34.0,394.0,10020,10004,9950,9719,8890,8880,2017-04-29,Final,418.6,"['CONN', 'FAIR', 'GENS', 'IONA', 'RPI']",Spring Metropolitan Championship Regatta,2017-04-23,Final,396.2,"['ARMY', 'RIT', 'MRST', 'FAIR', 'VASS']",President's Cup (Between USMA and Marist,2017-04-08,Heat,392.2,"['STJO', 'TEMP#', 'DELA', 'BUCK', 'JAX', 'FAIR']",The Knecht Cup - Heats,2016-04-23,Heat,362.1,"['FAIR', 'NYM', 'IONA', 'RPI', 'VASS']",Metropolitan Intercollegiate Rowing Association,2016-04-23,Final,392.4,"['FAIR', 'NYM', 'GENS', 'BING', 'IONA', 'ALBY']",Metropolitan Intercollegiate Rowing Association,2017,2016,2015,2014,2013,401.16666666666674,2016,398.18,2015,385.0,2014,431.8666666666666,2013,4,0,4,401.16666666666674,376.07951127819615,372.3,2017-04-29,375.97761363636425,372.2,2017-04-23,375.8224258289706,371.7,2017-04-08,373.61971411554515,369.9,2016-04-23,373.61971411554515,369.9,2016-04-23
123,1859,11707,2019-05-04,MHV,Final,RowData2019.csv,3,"['RPI', 'BING', 'ALBY']",New York State Championship,2000.0,ALBY,07:44.0,7,44.0,464.0,11707,10737,9915,9861,8895,8880,2018-04-21,Final,549.0,"['RPI', 'ALBY']",RPI vs. Albany and SCCC,2017-04-22,Final,415.0,"['SKID', 'RPI', 'VASS', 'ALBY']","Albany vs. Skidmore, Vassar, and RPI",2017-04-15,Final,426.0,"['VASS', 'ALBY']","Vassar College vs. Sarah Lawrence Women,",2016-04-23,Heat,387.1,"['ALBY', 'GENS', 'BING', 'STEV']",Metropolitan Intercollegiate Rowing Association,2016-04-23,Final,430.2,"['FAIR', 'NYM', 'GENS', 'BING', 'IONA', 'ALBY']",Metropolitan Intercollegiate Rowing Association,2019,2018,2017,2016,2015,549.0,2018,420.5,2017,409.10000000000014,2016,444.33333333333326,2015,3,378,5,549.0,377.30883002207634,373.95,2018-04-21,375.99891304347886,372.2,2017-04-22,375.7254306808866,371.85,2017-04-15,373.61971411554515,369.9,2016-04-23,373.61971411554515,369.9,2016-04-23
124,578,9718,2017-04-08,MHV,Heat,RowData2017.csv,2,"['UVA', 'MRST', 'MERC', 'UNC', 'MARI']",The Knecht Cup - Heats,2000.0,MRST,06:10.9,6,10.9,370.9,9718,9196,9170,9165,8933,8907,2016-05-14,Heat,371.7,"['DREX', 'UVA', 'GV', 'CINC', 'BUCK', 'MRST']",Dad Vail Regatta,2016-05-13,Heat,383.6,"['ITHA', 'MRST', 'DEPA', 'GMAS', 'PSU', 'VASS']",Dad Vail Regatta,2016-05-13,Heat,370.1,"['TEMP', 'ARMY', 'MRST', 'PITT', 'MALW']",Dad Vail Regatta,2016-04-24,Final,398.0,"['ARMY', 'MRST']",President's Cup (Army VS Marist College,2016-04-23,Final,393.9,"['MRST', 'COLG']",Ithaca/Marist/Colgate/Hamilton,2017,2016,2015,2014,2013,385.85,2016,366.375,2015,351.4,2014,352.85,2013,5,329,4,385.85,374.314161692892,370.6,2016-05-14,374.009921962096,370.2,2016-05-13,374.009921962096,370.2,2016-05-13,374.0589072282301,370.3,2016-04-24,373.61971411554515,369.9,2016-04-23
125,470,9618,2017-04-02,MHV,Final,RowData2017.csv,1,"['ARMY', 'DELA', 'GMAS', 'LOYO', 'VCOM', 'MAWA']",Occoquan Sprints,2000.0,ARMY,06:26.3,6,26.3,386.3,9618,9203,9188,9165,8933,8879,2016-05-14,Heat,350.2,"['MICH', 'ARMY', 'STJO', 'DELA', 'MARI', 'MINN']",Dad Vail Regatta,2016-05-14,Final,370.4,"['FLTC', 'DREX', 'TEMP', 'MICH', 'ARMY', 'UVA']",Dad Vail Regatta,2016-05-13,Heat,356.1,"['TEMP', 'ARMY', 'MRST', 'PITT', 'MALW']",Dad Vail Regatta,2016-04-24,Final,378.0,"['ARMY', 'MRST']",President's Cup (Army VS Marist College,2016-04-23,Final,440.0,"['ARMY', 'PSU']",Faunce Cup,2017,2016,2015,2014,2013,378.94,2016,362.35,2015,357.48,2014,384.8,2013,6,323,4,378.94,374.314161692892,370.6,2016-05-14,374.314161692892,370.6,2016-05-14,374.009921962096,370.2,2016-05-13,374.0589072282301,370.3,2016-04-24,373.61971411554515,369.9,2016-04-23
126,650,9917,2017-04-22,MHV,Final,RowData2017.csv,1,"['SYRA', 'BU', 'COLU']",Conlan Cup/Lusins Tophy,2000.0,SYRA,05:57.1,5,57.1,357.1,9917,9853,9246,9238,8931,8850,2017-04-15,Final,337.1,"['NAVY', 'SYRA', 'CORN']",Goes Trophy and Stagg Cup,2016-05-16,Final,348.0,"['NORT', 'COLU', 'PENN', 'SYRA', 'DART', 'WISC']",Eastern Sprints,2016-05-16,Heat,355.9,"['PRIN', 'BU', 'SYRA', 'PENN', 'GW', 'HC']",Eastern Sprints,2016-04-24,Final,340.0,"['SYRA', 'DART']",Packard Cup,2016-04-23,Final,369.4,"['BU', 'SYRA', 'COLU']",Columbia vs. Boston and Syracuse,2017,2016,2015,2014,2013,350.7,2016,356.2600000000001,2015,371.1333333333334,2014,360.57499999999993,2013,3,7,4,350.7,375.7254306808866,371.85,2017-04-15,374.1232694355697,370.4,2016-05-16,374.1232694355697,370.4,2016-05-16,374.0589072282301,370.3,2016-04-24,373.61971411554515,369.9,2016-04-23
127,397,9559,2017-04-01,MHV,Final,RowData2017.csv,1,"['DART', 'HC']",Dartmouth vs. Holy Cross,2000.0,DART,06:58.1,6,58.1,418.1,9559,9248,9246,9031,8931,8851,2016-05-16,Heat,354.5,"['HARV', 'BRWN', 'DART', 'WISC', 'MIT', 'GEOR']",Eastern Sprints,2016-05-16,Final,349.7,"['NORT', 'COLU', 'PENN', 'SYRA', 'DART', 'WISC']",Eastern Sprints,2016-04-30,Final,342.5,"['CORN', 'DART', 'PENN']",Madeira and Wray Cups,2016-04-24,Final,340.2,"['SYRA', 'DART']",Packard Cup,2016-04-23,Final,332.7,"['BRWN', 'DART']",Atalanta Cup,2017,2016,2015,2014,2013,346.8625,2016,343.7636363636363,2015,373.6,2014,356.0,2013,2,320,4,346.8625,374.1232694355697,370.4,2016-05-16,374.1232694355697,370.4,2016-05-16,374.1495765104462,370.3,2016-04-30,374.0589072282301,370.3,2016-04-24,373.61971411554515,369.9,2016-04-23
128,487,9767,2017-04-09,MHV,Final,RowData2017.csv,1,"['BU', 'NORT']",Arlett Cup,2000.0,BU,06:13.5,6,13.5,373.5,9767,9619,9238,9236,9030,8850,2017-04-02,Final,362.7,"['BU', 'BRWN']",Michalson Cup,2016-05-16,Heat,349.9,"['PRIN', 'BU', 'SYRA', 'PENN', 'GW', 'HC']",Eastern Sprints,2016-05-16,Final,347.4,"['YALE', 'PRIN', 'BRWN', 'HARV', 'CORN', 'BU']",Eastern Sprints,2016-04-30,Final,371.0,"['BU', 'WISC']",Cochrane & Jablonic Cup,2016-04-23,Final,366.8,"['BU', 'SYRA', 'COLU']",Columbia vs. Boston and Syracuse,2017,2016,2015,2014,2013,351.8571428571428,2016,352.29,2015,375.75,2014,353.93999999999994,2013,2,7,4,351.8571428571428,375.26017025089635,371.55,2017-04-02,374.1232694355697,370.4,2016-05-16,374.1232694355697,370.4,2016-05-16,374.1495765104462,370.3,2016-04-30,373.61971411554515,369.9,2016-04-23
129,658,9910,2017-04-22,MHV,Final,RowData2017.csv,2,"['HARV', 'CORN']",Harvard vs. Cornell,2000.0,CORN,05:58.9,5,58.9,358.9,9910,9853,9236,9234,9031,8892,2017-04-15,Final,340.7,"['NAVY', 'SYRA', 'CORN']",Goes Trophy and Stagg Cup,2016-05-16,Final,343.7,"['YALE', 'PRIN', 'BRWN', 'HARV', 'CORN', 'BU']",Eastern Sprints,2016-05-16,Heat,345.6,"['YALE', 'CORN', 'NORT', 'COLU', 'NAVY', 'RUTG']",Eastern Sprints,2016-04-30,Final,337.7,"['CORN', 'DART', 'PENN']",Madeira and Wray Cups,2016-04-23,Final,325.7,"['YALE', 'PRIN', 'CORN']",Carnegie Cup,2017,2016,2015,2014,2013,345.6749999999999,2016,347.3777777777778,2015,365.2,2014,356.0428571428572,2013,2,7,4,345.6749999999999,375.7254306808866,371.85,2017-04-15,374.1232694355697,370.4,2016-05-16,374.1232694355697,370.4,2016-05-16,374.1495765104462,370.3,2016-04-30,373.61971411554515,369.9,2016-04-23
130,561,9840,2017-04-15,MHV,Final,RowData2017.csv,1,"['HARV', 'PRIN']",Compton Cup,2000.0,HARV,05:30.1,5,30.1,330.1,9840,9700,9248,9236,9034,8903,2017-04-08,Final,392.0,"['HARV', 'BRWN']",Stein Cup,2016-05-16,Heat,344.3,"['HARV', 'BRWN', 'DART', 'WISC', 'MIT', 'GEOR']",Eastern Sprints,2016-05-16,Final,342.5,"['YALE', 'PRIN', 'BRWN', 'HARV', 'CORN', 'BU']",Eastern Sprints,2016-04-30,Final,363.7,"['HARV', 'NORT']",Charlie Smith Cup,2016-04-23,Final,354.5,"['HARV', 'PENN', 'NAVY']",Adams Cup and Clothier Points Trophy,2017,2016,2015,2014,2013,346.5428571428572,2016,351.0555555555555,2015,351.75,2014,352.74,2013,2,7,4,346.5428571428572,375.8224258289706,371.7,2017-04-08,374.1232694355697,370.4,2016-05-16,374.1232694355697,370.4,2016-05-16,374.1495765104462,370.3,2016-04-30,373.61971411554515,369.9,2016-04-23
131,448,9684,2017-04-08,MHV,Final,RowData2017.csv,2,"['PRIN', 'PENN', 'COLU']",Childs Cup,2000.0,PENN,06:21.4,6,21.4,381.4,9684,9592,9246,9238,9031,8903,2017-04-01,Final,364.8,"['PENN', 'DREX']",Drexel University vs. University of Penn,2016-05-16,Final,347.1,"['NORT', 'COLU', 'PENN', 'SYRA', 'DART', 'WISC']",Eastern Sprints,2016-05-16,Heat,358.7,"['PRIN', 'BU', 'SYRA', 'PENN', 'GW', 'HC']",Eastern Sprints,2016-04-30,Final,351.3,"['CORN', 'DART', 'PENN']",Madeira and Wray Cups,2016-04-23,Final,355.0,"['HARV', 'PENN', 'NAVY']",Adams Cup and Clothier Points Trophy,2017,2016,2015,2014,2013,353.3285714285714,2016,350.83333333333326,2015,342.6333333333334,2014,348.3777777777778,2013,3,7,4,353.3285714285714,374.2220119981545,370.6,2017-04-01,374.1232694355697,370.4,2016-05-16,374.1232694355697,370.4,2016-05-16,374.1495765104462,370.3,2016-04-30,373.61971411554515,369.9,2016-04-23
132,258,9593,2017-04-01,MHV,Final,RowData2017.csv,1,"['PRIN', 'NAVY']",Navy-Princeton Cup,2000.0,PRIN,06:09.7,6,9.7,369.7,9593,9498,9238,9236,9035,8892,2017-03-25,Final,349.7,"['PRIN', 'GEOR']",Annual Scrimmage,2016-05-16,Heat,348.3,"['PRIN', 'BU', 'SYRA', 'PENN', 'GW', 'HC']",Eastern Sprints,2016-05-16,Final,339.8,"['YALE', 'PRIN', 'BRWN', 'HARV', 'CORN', 'BU']",Eastern Sprints,2016-04-30,Final,348.4,"['PRIN', 'BRWN']",Content Cup,2016-04-23,Final,322.9,"['YALE', 'PRIN', 'CORN']",Carnegie Cup,2017,2016,2015,2014,2013,343.8875000000001,2016,350.50909090909096,2015,364.45,2014,350.8,2013,2,7,4,343.8875000000001,374.167536782155,370.8,2017-03-25,374.1232694355697,370.4,2016-05-16,374.1232694355697,370.4,2016-05-16,374.1495765104462,370.3,2016-04-30,373.61971411554515,369.9,2016-04-23
133,380,9619,2017-04-02,MHV,Final,RowData2017.csv,2,"['BU', 'BRWN']",Michalson Cup,2000.0,BRWN,06:03.1,6,3.1,363.1,9619,9514,9248,9236,9035,8851,2017-03-25,Final,340.5,"['YALE', 'BRWN']",Albert Cup,2016-05-16,Heat,345.1,"['HARV', 'BRWN', 'DART', 'WISC', 'MIT', 'GEOR']",Eastern Sprints,2016-05-16,Final,340.6,"['YALE', 'PRIN', 'BRWN', 'HARV', 'CORN', 'BU']",Eastern Sprints,2016-04-30,Final,352.7,"['PRIN', 'BRWN']",Content Cup,2016-04-23,Final,323.9,"['BRWN', 'DART']",Atalanta Cup,2017,2016,2015,2014,2013,341.05,2016,341.9909090909091,2015,333.5499999999999,2014,333.28333333333336,2013,2,8,4,341.05,374.167536782155,370.8,2017-03-25,374.1232694355697,370.4,2016-05-16,374.1232694355697,370.4,2016-05-16,374.1495765104462,370.3,2016-04-30,373.61971411554515,369.9,2016-04-23
134,499,9845,2017-04-15,MHV,Final,RowData2017.csv,1,"['CAL', 'WISC']",Stanford Invitational,2000.0,CAL,05:36.0,5,36.0,336.0,9845,9772,9620,9244,9033,8877,2017-04-14,Final,356.3,"['CAL', 'HOBR']",Stanford Invitational: Cal vs. Hobart,2017-04-02,Final,335.5,"['CAL', 'YALE', 'STAN', 'UVIC', 'UCSB', 'MICH']",San Diego Crew Classic,2016-05-16,Final,339.9,"['CAL', 'WASH', 'STAN', 'ORST', 'WAST', 'COLO']",PAC-12 Championship,2016-04-30,Final,336.6,"['CAL', 'STAN']",Big Row,2016-04-23,Final,327.3,"['CAL', 'WASH']",California vs. Washington,2017,2016,2015,2014,2013,338.9,2016,337.96666666666664,2015,342.7999999999999,2014,341.3400000000001,2013,2,1,4,338.9,375.76341563786065,371.9,2017-04-14,375.26017025089635,371.55,2017-04-02,374.1232694355697,370.4,2016-05-16,374.1495765104462,370.3,2016-04-30,373.61971411554515,369.9,2016-04-23
135,623,9775,2017-04-14,MHV,Final,RowData2017.csv,2,"['WASH', 'WISC']",Stanford Invitational: Wisconsin vs. Was,2000.0,WISC,06:01.0,6,1.0,361.0,9775,9248,9246,9090,9030,8894,2016-05-16,Heat,357.2,"['HARV', 'BRWN', 'DART', 'WISC', 'MIT', 'GEOR']",Eastern Sprints,2016-05-16,Final,350.8,"['NORT', 'COLU', 'PENN', 'SYRA', 'DART', 'WISC']",Eastern Sprints,2016-05-01,Final,360.5,"['NORT', 'WISC']",Congram Cup/Sword of 1000 Truths,2016-04-30,Final,372.2,"['BU', 'WISC']",Cochrane & Jablonic Cup,2016-04-23,Final,369.1,"['WISC', 'MARI', 'MSOE']",Wisconsin vs. MSOE & Marietta,2017,2016,2015,2014,2013,360.0,2016,357.7125000000001,2015,375.9,2014,344.75,2013,2,333,4,360.0,374.1232694355697,370.4,2016-05-16,374.1232694355697,370.4,2016-05-16,374.0323628219486,370.25,2016-05-01,374.1495765104462,370.3,2016-04-30,373.61971411554515,369.9,2016-04-23
